date,AAPL,MSFT,NVDA,AMZN,TSLA,GOOGL,META,JPM,SPY
2025-12-10,278.7799987792969,478.55999755859375,183.77999877929688,231.77999877929688,451.45001220703125,320.2099914550781,650.1300048828125,310.1099853515625,687.5700073242188
2025-12-11,278.0299987792969,483.4700012207031,180.92999267578125,230.27999877929688,446.8900146484375,312.42999267578125,652.7100219726562,317.3800048828125,689.1699829101562
2025-12-12,278.2799987792969,478.5299987792969,175.02000427246094,226.19000244140625,458.9599914550781,309.2900085449219,644.22998046875,318.5199890136719,681.760009765625
2025-12-15,274.1099853515625,474.82000732421875,176.2899932861328,222.5399932861328,475.30999755859375,308.2200012207031,647.510009765625,320.0199890136719,680.72998046875
2025-12-16,274.6099853515625,476.3900146484375,177.72000122070312,222.55999755859375,489.8800048828125,306.57000732421875,657.1500244140625,315.54998779296875,678.8699951171875
2025-12-17,271.8399963378906,476.1199951171875,170.94000244140625,221.27000427246094,467.260009765625,296.7200012207031,649.5,314.9800109863281,671.4000244140625
2025-12-18,272.19000244140625,483.9800109863281,174.13999938964844,226.75999450683594,483.3699951171875,302.4599914550781,664.4500122070312,313.0,676.469970703125
2025-12-19,273.6700134277344,485.9200134277344,180.99000549316406,227.35000610351562,481.20001220703125,307.1600036621094,658.77001953125,317.2099914550781,680.5900268554688
2025-12-22,270.9700012207031,484.9200134277344,183.69000244140625,228.42999267578125,488.7300109863281,309.7799987792969,661.5,323.0899963378906,684.8300170898438
2025-12-23,272.3599853515625,486.8500061035156,189.2100067138672,232.13999938964844,485.55999755859375,314.3500061035156,664.9400024414062,325.92999267578125,687.9600219726562
2025-12-24,273.80999755859375,488.0199890136719,188.61000061035156,232.3800048828125,485.3999938964844,314.0899963378906,667.5499877929688,329.1700134277344,690.3800048828125
2025-12-26,273.3999938964844,487.7099914550781,190.52999877929688,232.52000427246094,475.19000244140625,313.510009765625,663.2899780273438,327.9100036621094,690.3099975585938
2025-12-29,273.760009765625,487.1000061035156,188.22000122070312,232.07000732421875,459.6400146484375,313.55999755859375,658.6900024414062,323.75,687.8499755859375
2025-12-30,273.0799865722656,487.4800109863281,187.5399932861328,232.52999877929688,454.42999267578125,313.8500061035156,665.9500122070312,323.4200134277344,687.010009765625
2025-12-31,271.8599853515625,483.6199951171875,186.5,230.82000732421875,449.7200012207031,313.0,660.0900268554688,322.2200012207031,681.9199829101562
2026-01-02,271.010009765625,472.94000244140625,188.85000610351562,226.5,438.07000732421875,315.1499938964844,650.4099731445312,325.4800109863281,683.1699829101562
2026-01-05,267.260009765625,472.8500061035156,188.1199951171875,233.05999755859375,451.6700134277344,316.5400085449219,658.7899780273438,334.0400085449219,687.719970703125
2026-01-06,262.3599853515625,478.510009765625,187.24000549316406,240.92999267578125,432.9599914550781,314.3399963378906,660.6199951171875,334.6099853515625,691.8099975585938
2026-01-07,260.3299865722656,483.4700012207031,189.11000061035156,241.55999755859375,431.4100036621094,321.9800109863281,648.6900024414062,326.989990234375,689.5800170898438
2026-01-08,259.0400085449219,478.1099853515625,185.0399932861328,246.2899932861328,435.79998779296875,325.44000244140625,646.0599975585938,329.7900085449219,689.510009765625
2026-01-09,259.3699951171875,479.2799987792969,184.86000061035156,247.3800048828125,445.010009765625,328.57000732421875,653.0599975585938,329.19000244140625,694.0700073242188
2026-01-12,260.25,477.17999267578125,184.94000244140625,246.47000122070312,448.9599914550781,331.8599853515625,641.969970703125,324.489990234375,695.1599731445312
