date,AAPL,MSFT,NVDA,AMZN,TSLA,GOOGL,META,JPM
2021-08-09,,,,,,,,
2021-08-10,,,,,,,,
2021-08-11,,,,,,,,
2021-08-12,,,,,,,,
2021-08-13,,,,,,,,
2021-08-16,,,,,,,,
2021-08-17,,,,,,,,
2021-08-18,,,,,,,,
2021-08-19,,,,,,,,
2021-08-20,,,,,,,,
2021-08-23,,,,,,,,
2021-08-24,,,,,,,,
2021-08-25,,,,,,,,
2021-08-26,,,,,,,,
2021-08-27,,,,,,,,
2021-08-30,,,,,,,,
2021-08-31,,,,,,,,
2021-09-01,,,,,,,,
2021-09-02,,,,,,,,
2021-09-03,,,,,,,,
2021-09-07,,,,,,,,
2021-09-08,,,,,,,,
2021-09-09,,,,,,,,
2021-09-10,,,,,,,,
2021-09-13,,,,,,,,
2021-09-14,,,,,,,,
2021-09-15,,,,,,,,
2021-09-16,,,,,,,,
2021-09-17,,,,,,,,
2021-09-20,,,,,,,,
2021-09-21,,,,,,,,
2021-09-22,,,,,,,,
2021-09-23,,,,,,,,
2021-09-24,,,,,,,,
2021-09-27,,,,,,,,
2021-09-28,,,,,,,,
2021-09-29,,,,,,,,
2021-09-30,,,,,,,,
2021-10-01,,,,,,,,
2021-10-04,,,,,,,,
2021-10-05,,,,,,,,
2021-10-06,,,,,,,,
2021-10-07,,,,,,,,
2021-10-08,,,,,,,,
2021-10-11,,,,,,,,
2021-10-12,,,,,,,,
2021-10-13,,,,,,,,
2021-10-14,,,,,,,,
2021-10-15,,,,,,,,
2021-10-18,,,,,,,,
2021-10-19,,,,,,,,
2021-10-20,,,,,,,,
2021-10-21,,,,,,,,
2021-10-22,,,,,,,,
2021-10-25,,,,,,,,
2021-10-26,,,,,,,,
2021-10-27,,,,,,,,
2021-10-28,,,,,,,,
2021-10-29,,,,,,,,
2021-11-01,0.19998122797605444,0.20190951152012854,0.3549317321476137,0.2012868485329743,0.39390177291817613,0.22778743221187653,0.2786721113742464,0.2014105142844472
2021-11-02,0.20045594083516632,0.20237386170164884,0.3564834677141551,0.20130355921673385,0.40147291026337406,0.2286860404772139,0.27870395251638724,0.2014247702857773
2021-11-03,0.20119319186761722,0.20150592669028633,0.353502165845568,0.20558324889377091,0.40416964285845935,0.22909859222022297,0.2798518438153691,0.20015685030131883
2021-11-04,0.20135897716007156,0.20172996458445044,0.4162845985039548,0.21189120409453188,0.4034782078462648,0.22979136349680027,0.2813066620897506,0.20101780271775693
2021-11-05,0.19704070200842286,0.20130054465208178,0.41658370612208734,0.2130508892411579,0.4040641702227873,0.22958982492772642,0.2828634447083776,0.20095437936022345
2021-11-08,0.1973862406020718,0.20061647085822712,0.420282122997518,0.21381556727815404,0.4202678952644794,0.22952978107469457,0.2831129798466352,0.1997024183193868
2021-11-09,0.19549688927141384,0.2007764839341906,0.41917163906193,0.21928270327484897,0.4931678883866411,0.22948743573723748,0.2827892257834388,0.1998761191544092
2021-11-10,0.1990958475834951,0.20347204513194192,0.42511564200685487,0.2234466267166001,0.4924424180022005,0.2322375656157105,0.28309416593408054,0.1980606858866279
2021-11-11,0.19182951779946905,0.20246429381297948,0.4237047607720619,0.2217428062530619,0.4899132279829172,0.23134144918055966,0.2827490857136852,0.19692638017005173
2021-11-12,0.19394217228107707,0.20007891055565571,0.41893508264881857,0.2231851436929908,0.4916091371538446,0.23444591122087186,0.29479358532058375,0.1962719295069359
2021-11-15,0.19287800544294778,0.19431873613024211,0.41098991918166594,0.22330375813211656,0.4945991174170349,0.23333608916646176,0.29655030362756374,0.19634711218068018
2021-11-16,0.1922262967444922,0.19509624789121988,0.3989919474082692,0.21995823611123394,0.49526935098370256,0.23067073829594015,0.2966887232099511,0.19561680945212087
2021-11-17,0.19506611913011443,0.19439572319568837,0.40533210382759494,0.21881693905637545,0.49790710629243407,0.2301034165930742,0.2965420595848361,0.19572108237372152
2021-11-18,0.20223320100242867,0.19442936892043688,0.4321984726562824,0.23312013707315324,0.4978591977652783,0.23103836913611006,0.2961095956919954,0.1922614493666286
2021-11-19,0.2043130173572499,0.1929877526896767,0.43713943425607876,0.23348239022572223,0.4993654357455664,0.23122115190571807,0.2984324774885636,0.19390818042736674
2021-11-22,0.20398797310949243,0.19452147403684275,0.44233278479144883,0.2409542709205969,0.49950825987072633,0.23153172648684406,0.29535525863598827,0.19805058325652977
2021-11-23,0.19509508373174875,0.19397001997420993,0.44300358520617245,0.23727326154518782,0.5084986103833974,0.2315244645167887,0.2921203950804736,0.2008467001823989
2021-11-24,0.19417605156574055,0.19336836234911625,0.44370907046193986,0.23559377628131478,0.5084999311700213,0.231564524162275,0.2933623026755002,0.20148293644707888
2021-11-26,0.20563539363751746,0.20084428692979558,0.4522519165017644,0.23979968009382904,0.5141094447473541,0.23817860810786312,0.2961272956846617,0.2114257910876662
2021-11-29,0.20970999554748454,0.20456559583788775,0.46435022552150984,0.24181508222568263,0.5212979308978011,0.24143968991811676,0.2963099468057146,0.21142747174872867
2021-11-30,0.21867424363674542,0.2085917849899331,0.46698930886702256,0.2438486731208477,0.5211631084815005,0.24695297951588216,0.30684998669511127,0.21332050457748383
2021-12-01,0.21682018194680974,0.20845878768649995,0.47509209971427874,0.2460070960479959,0.5303422970102599,0.2470902773571407,0.3158424099652283,0.21363340985057905
2021-12-02,0.21611129323466086,0.2085520951264286,0.47442289186672715,0.2458110358878207,0.5312372079488662,0.2485819457202325,0.31537017324512245,0.2176876803902656
2021-12-03,0.2171225180328182,0.2118597419731214,0.48541060406649883,0.24627273805662941,0.5515326372293883,0.24895298319459563,0.3156801997342065,0.22079996432447807
2021-12-06,0.2088920448354883,0.21209870312464985,0.48823819830205445,0.24725100518695228,0.5484997761936222,0.24646909776792636,0.3253945115617662,0.22079609487576018
2021-12-07,0.21960566535402154,0.21804209370640648,0.5080812196912914,0.2536157513501335,0.5534633488859441,0.2523097928746671,0.32749247678464605,0.22055504390223746
2021-12-08,0.22205485658521343,0.21752769853085266,0.5106556464174448,0.25356803540041467,0.5538153058611665,0.25256850273714143,0.3318644611297687,0.21878935502139335
2021-12-09,0.2222535941951919,0.2158372504956295,0.5203795604106487,0.25424488621107005,0.5711522106528741,0.25136665964639837,0.3317146949059806,0.21839731597059814
2021-12-10,0.2278743014565597,0.22254679990813844,0.5208970010258135,0.2551885744456901,0.5713673011924547,0.251082552828839,0.3317366761466826,0.21856618172024833
2021-12-13,0.2288863094948214,0.22002122823941686,0.5415677247348172,0.25669225845820653,0.5827706813076544,0.24957514309835083,0.3305859129831564,0.21991262638192124
2021-12-14,0.22428811754958516,0.22767213865817168,0.5348614998801613,0.24851426799574067,0.576325527157902,0.2491641110992499,0.32691571525513397,0.2110788913736846
2021-12-15,0.22997608881930368,0.23038748918458024,0.5523672725804956,0.2534069919503412,0.5767654035984249,0.25152830638955304,0.33054532404208453,0.2117397634995513
2021-12-16,0.24519636771326433,0.23823404424369088,0.5713116662261826,0.25824040568905876,0.5875233739334168,0.2527043419814653,0.32246088045184307,0.21057009069121427
2021-12-17,0.2457890244987067,0.238402518097697,0.5720436585284732,0.25768995486949475,0.587541388899113,0.25549066318885155,0.3220365410753991,0.2046586755732571
2021-12-20,0.24673970182469307,0.2399468415972507,0.5704531495768725,0.2600519530755542,0.5908430030637293,0.25508000780679524,0.3230338220367848,0.20627796503306534
2021-12-21,0.24750345048595532,0.2408289363347082,0.5754022419511494,0.2630585583603651,0.5951085223377458,0.2559303405278609,0.3280040281183307,0.20210870419235563
2021-12-22,0.24224700036289465,0.22915745441037033,0.5658829680576716,0.2571671558121445,0.6102329922529152,0.2464870370644643,0.3199422641090852,0.2021666006704927
2021-12-23,0.2421713273488686,0.22917617608295765,0.5650706450284394,0.256957049845591,0.619357802950479,0.2452093146714611,0.3213433774907759,0.20238016389383098
