Date,adj_close,volume,log_return
2023-07-11,269.7900085449219,91972400,0.0006674942605875906
2023-07-12,271.989990234375,95672100,0.008121354742896705
2023-07-13,277.8999938964844,112681500,0.021496049775542363
2023-07-14,281.3800048828125,120062400,0.012444771516691934
2023-07-17,290.3800048828125,131569600,0.03148434056863512
2023-07-18,293.3399963378906,112120300,0.010141906463636843
2023-07-19,291.260009765625,142355400,-0.00711596075110357
2023-07-20,262.8999938964844,175158300,-0.1024426640636013
2023-07-21,260.0199890136719,161796100,-0.011015199637560409
2023-07-24,269.05999755859375,136508500,0.03417588510139735
2023-07-25,265.2799987792969,112757300,-0.014148526638195701
2023-07-26,264.3500061035156,95856200,-0.003511861575139069
2023-07-27,255.7100067138672,103697300,-0.03322998965193553
2023-07-28,266.44000244140625,111446000,0.041105070589749985
2023-07-31,267.42999267578125,84582200,0.0037087357528333273
2023-08-01,261.07000732421875,83166000,-0.02406922380883306
2023-08-02,254.11000061035156,101752900,-0.027021352113566002
2023-08-03,259.32000732421875,97569100,0.020295602012260543
2023-08-04,253.86000061035156,99539900,-0.021279912186420162
2023-08-07,251.4499969482422,111097900,-0.009538785882980292
2023-08-08,249.6999969482422,96642200,-0.00698396541730477
2023-08-09,242.19000244140625,101596300,-0.030537632908455258
2023-08-10,245.33999633789062,109498600,0.012922436522360333
2023-08-11,242.64999389648438,99038600,-0.011024937980288016
2023-08-14,239.75999450683594,98595300,-0.011981650600334395
2023-08-15,232.9600067138672,88197600,-0.028771606269163794
2023-08-16,225.60000610351562,112484500,-0.03210324714965498
2023-08-17,219.22000122070312,120718400,-0.02868774932252366
2023-08-18,215.49000549316406,136276600,-0.017161267109647337
2023-08-21,231.27999877929688,135702700,0.07071456218373605
2023-08-22,233.19000244140625,130442800,0.00822448994977978
2023-08-23,236.86000061035156,101077600,0.015615669490355368
2023-08-24,230.0399932861328,99777400,-0.02921607421029239
2023-08-25,238.58999633789062,106612200,0.036493404628287436
2023-08-28,238.82000732421875,107673700,0.0009635784854130897
2023-08-29,257.17999267578125,134047600,0.07406603958973092
2023-08-30,256.8999938964844,121988400,-0.001089320005828064
