Date,AAPL_adj_close,AAPL_volume,AAPL_log_return,MSFT_adj_close,MSFT_volume,MSFT_log_return,NVDA_adj_close,NVDA_volume,NVDA_log_return,AMZN_adj_close,AMZN_volume,AMZN_log_return,TSLA_adj_close,TSLA_volume,TSLA_log_return,GOOGL_adj_close,GOOGL_volume,GOOGL_log_return,META_adj_close,META_volume,META_log_return,SPY_adj_close,SPY_volume,SPY_log_return
2023-07-25,190.943115234375,37283200,0.0045034593659076345,342.8672790527344,41637700,0.016866113575539812,45.64331817626953,348081000,0.023635779175563268,129.1300048828125,39236700,0.002558849307688174,265.2799987792969,112757300,-0.014148526638195701,121.1358642578125,52509600,0.005579820363249391,291.90655517578125,19585600,0.00975976845437015,438.7702331542969,55191200,0.0027262072603119578
2023-07-26,191.81094360351562,47471900,0.004534660501742487,329.96258544921875,58383700,-0.03836416014131892,45.41649627685547,364237000,-0.004981832433855672,128.14999389648438,53910100,-0.007618281489535843,264.3500061035156,95856200,-0.003511861575139069,128.1338348388672,61682100,0.05616254157178201,295.9709167480469,47256900,0.013827460736455202,438.83770751953125,71052900,0.00015376881233659804
2023-07-27,190.5486602783203,47460200,-0.006602621710590286,323.07562255859375,39635300,-0.0210928492182654,45.8641471862793,455976000,0.009808311624754072,128.25,52610700,0.0007800788687019062,255.7100067138672,103697300,-0.03322998965193553,128.26268005371094,44952100,0.0010050466227552101,308.99652099609375,64229200,0.04306882265481949,435.9282531738281,92194400,-0.006651985113222149
2023-07-28,193.12257385253906,48291400,0.013417488516475458,330.5487060546875,28484900,0.022867597861783058,46.71348571777344,331194000,0.018349191597002733,132.2100067138672,46317400,0.030410134252966122,266.44000244140625,111446000,0.041105070589749985,131.4147186279297,36591200,0.024277764710514065,322.6466369628906,39220300,0.04322770323142495,440.19610595703125,80011800,0.00974265010922799
2023-07-31,193.73399353027344,38824100,0.003160965786179888,328.1553955078125,25446000,-0.007266756265525305,46.692501068115234,251055000,-0.00044932130655298447,133.67999267578125,41901500,0.0110572111941032,267.42999267578125,84582200,0.0037087357528333273,131.55348205566406,28055500,0.0010553628937119152,315.8265380859375,25799600,-0.021364588391640692,441.0342712402344,62040400,0.0019022620137487281
2023-08-01,192.90560913085938,35175100,-0.004285053374027889,328.5657043457031,18311900,0.0012495681694126904,46.470664978027344,237858000,-0.004762322251752743,131.69000244140625,42098500,-0.014998135236778893,261.07000732421875,83166000,-0.02406922380883306,130.393798828125,23166800,-0.008854383219580831,319.9007568359375,22817900,0.012817680042477327,439.7721862792969,55291500,-0.002865750617300875
2023-08-02,189.91751098632812,50389300,-0.015611172224024032,319.92999267578125,27761300,-0.0266346321823055,44.23442459106445,530142000,-0.049317929979903564,128.2100067138672,51027600,-0.026781097330387048,254.11000061035156,101752900,-0.027021352113566002,127.25164031982422,26273300,-0.02439254748611595,311.5738830566406,20461100,-0.026374317928138328,433.6546325683594,93933400,-0.014008394563812166
2023-08-03,188.52700805664062,61235200,-0.007348549745672455,319.10943603515625,18253700,-0.002568095346642977,44.480228424072266,324176000,0.005541462512931171,128.91000366210938,88585200,0.005444917932495522,259.32000732421875,97569100,0.020295602012260543,127.32100677490234,20089500,0.0005449639431926878,310.4636535644531,15180200,-0.0035696581178659144,432.41180419921875,64276100,-0.002870055158584942
2023-08-04,179.47390747070312,115956800,-0.04921144035769809,320.20355224609375,23741500,0.0034227907118074747,44.64509963989258,362666000,0.0036997654307352225,139.57000732421875,153128500,0.07945180513430172,253.86000061035156,99539900,-0.021279912186420162,126.9840087890625,26147200,-0.0026503463359387864,308.02508544921875,17612800,-0.007885610837597961,430.4561462402344,100128900,-0.004532933009369617
2023-08-07,176.3773193359375,97576100,-0.017404274968913794,322.47967529296875,17741500,0.007083217565977875,45.38153076171875,322154000,0.016360660068047685,142.22000122070312,71213100,0.018808843040995626,251.4499969482422,111097900,-0.009538785882980292,130.37393188476562,22746300,0.026345557165079643,313.8043212890625,16236500,0.018588385121722922,434.2133483886719,58357500,0.00869054781932798
2023-08-08,177.314208984375,67823000,0.005297790671777193,318.5135192871094,22327600,-0.012375191049754517,44.62911605834961,353843000,-0.016718738413261776,139.94000244140625,51710500,-0.016161386274731373,249.6999969482422,96642200,-0.00698396541730477,130.24510192871094,23535200,-0.0009886458764197974,309.91845703125,15183500,-0.01246038999948456,432.32513427734375,71361300,-0.004358068655073096
2023-08-09,175.72645568847656,60378500,-0.008994793856365249,314.7818603515625,22373300,-0.011785028741107331,42.5207633972168,586449000,-0.04839396529677353,137.85000610351562,50017300,-0.01504759501753799,242.19000244140625,101596300,-0.030537632908455258,128.5203857421875,24912900,-0.013330539111799634,302.5531311035156,19955800,-0.024052318983326142,429.4348449707031,78789600,-0.006707900607682569
2023-08-10,175.50949096679688,54686900,-0.0012354359019452474,315.46563720703125,20113700,0.0021698685878318138,42.354896545410156,492705000,-0.0039084718297168015,138.55999755859375,58928400,0.005137245447970533,245.33999633789062,109498600,0.012922436522360333,128.55010986328125,20857800,0.00023125268542548326,303.0784912109375,14358900,0.0017349168036808263,429.5890197753906,93005500,0.0003589534881861968
2023-08-11,175.56874084472656,52036700,0.00033753091546849686,313.5900573730469,24355500,-0.00596317753111207,40.823089599609375,533085000,-0.03683619242549737,138.41000366210938,42905800,-0.0010831058272496987,242.64999389648438,99038600,-0.011024937980288016,128.42124938964844,19591100,-0.0010029170940181742,299.01422119140625,14046300,-0.013500684090607529,429.3385925292969,68690900,-0.0005831160847600674
2023-08-14,177.21791076660156,43675600,0.009349457682016856,316.5500793457031,18836100,0.009394874479520301,43.71883010864258,690286000,0.06853106133164083,140.57000732421875,47148700,0.015485316080358403,239.75999450683594,98595300,-0.011981650600334395,130.17572021484375,24695600,0.013569360447878518,303.52459716796875,15641900,0.014971517477384575,431.70855712890625,47867400,0.005504856697774478
2023-08-15,175.2329864501953,43622600,-0.011263670018672919,314.4203796386719,16966300,-0.006750578459862352,43.90568161010742,676512000,0.004264829121810976,137.6699981689453,42781500,-0.020846133672850414,232.9600067138672,88197600,-0.028771606269163794,128.6393280029297,19770700,-0.011872650140831057,299.3215026855469,11623600,-0.013944396719278607,426.67962646484375,75707500,-0.011717281987742195
2023-08-16,174.36398315429688,46964900,-0.0049714680690816975,313.6568298339844,20698900,-0.0024313895467793223,43.452030181884766,527451000,-0.010386158175252494,135.07000732421875,41675900,-0.019066286976507706,225.60000610351562,112484500,-0.03210324714965498,127.56880950927734,25216100,-0.008356680111189728,291.7281494140625,18547700,-0.025695882064994856,423.548583984375,80107200,-0.0073652146469713785
2023-08-17,171.8261260986328,66062900,-0.014661900796960975,310.2109069824219,21257200,-0.011047078387223646,43.31014633178711,452395000,-0.0032706412466270004,133.97999572753906,48354100,-0.008102713606702033,219.22000122070312,120718400,-0.02868774932252366,128.77810668945312,33446300,0.009434918655013237,282.6082763671875,23950100,-0.03176061713612136,420.3211669921875,95711300,-0.007649125293440791
2023-08-18,172.30999755859375,61172200,0.0028120952469917722,309.8193359375,24755000,-0.0012630709596858879,43.265174865722656,583768000,-0.001038898140653764,133.22000122070312,48497700,-0.005688597043229265,215.49000549316406,136276600,-0.017161267109647337,126.33971405029297,30504800,-0.01911639796972789,280.7842712402344,35347900,-0.006475099848601859,420.5235290527344,98852000,0.00048133041786576047
2023-08-21,173.6431121826172,46311900,0.007706947473908499,315.1056823730469,24040000,0.01691874186092339,46.93031692504883,692573000,0.08131584714067101,134.67999267578125,41442500,0.010899633762398327,231.27999877929688,135702700,0.07071456218373605,127.24170684814453,25248700,0.007114059056810194,287.3763427734375,20181500,0.023205999139197898,423.259521484375,68719000,0.006485084095267733
2023-08-22,175.01573181152344,42038900,0.00787375248872238,315.6734924316406,16084600,0.0018003454604762212,45.632328033447266,755293000,-0.028047469490283704,134.25,32905400,-0.003197806521519639,233.19000244140625,130442800,0.00822448994977978,127.94548034667969,22054900,0.005515757201967813,285.096435546875,12980200,-0.00796516224604624,422.1130676269531,64994200,-0.0027123059702251926
2023-08-23,178.85714721679688,52722800,0.021711561030839616,320.117919921875,21166400,0.013981000054593207,47.07920455932617,779046000,0.031214973300746823,135.52000427246094,42801000,0.009415529041193322,236.86000061035156,101077600,0.015615669490355368,131.20654296875,27819700,0.02516850706309251,291.6786193847656,18287000,0.02282508422335476,426.8144836425781,68441000,0.011076243370544005
2023-08-24,174.17637634277344,54945800,-0.02651898402637454,313.23590087890625,23281400,-0.021732844072539767,47.12615966796875,1156044000,0.0009968670662476727,131.83999633789062,43646300,-0.027530224045928062,230.0399932861328,99777400,-0.02921607421029239,128.6393280029297,28500700,-0.019760163895966285,284.2538146972656,18360900,-0.025785024837937244,420.89923095703125,88517300,-0.013956005648807437
2023-08-25,176.3784942626953,51449600,0.012563778576511751,316.1824951171875,21684100,0.009362979484511959,45.982059478759766,925341000,-0.02457694472066827,133.25999450683594,44147500,0.010713027528748599,238.58999633789062,106612200,0.036493404628287436,128.73846435546875,26762900,0.0007703567315063281,283.0147399902344,23701400,-0.0043685717016281635,423.8664855957031,102325100,0.0070250645444844525
2023-08-28,177.93878173828125,43820700,0.008807346788494427,316.8874206542969,14808500,0.0022270078261225706,46.79841613769531,685192000,0.017598050055682168,133.13999938964844,34108400,-0.0009008643247144191,238.82000732421875,107673700,0.0009635784854130897,129.85850524902344,20543300,0.008662498243062101,287.7332763671875,14239300,0.016534946235341845,426.55438232421875,61595400,0.006321354003628508
2023-08-29,181.8196258544922,53003900,0.02157556059345545,321.49822998046875,19284600,0.014445467250166889,48.74589157104492,701397000,0.04077155928746628,134.91000366210938,38646100,0.013206715007284348,257.17999267578125,134047600,0.07406603958973092,133.38720703125,43075600,0.026810793033165404,295.39593505859375,20844500,0.026282681905560473,432.72015380859375,83081900,0.014351355825529773
2023-08-30,185.3055419921875,60813900,0.01899091214691206,321.8702392578125,15222100,0.001156442494744442,49.225521087646484,735206000,0.009791291875771884,135.07000732421875,36137000,0.00118530020246871,256.8999938964844,121988400,-0.001089320005828064,134.6857147216797,28315800,0.009687795676648719,292.5311279296875,17717000,-0.009745527916809894,434.50244140625,69053900,0.004110340567202369
2023-08-31,185.5227813720703,60794500,0.0011716440791966825,320.8619384765625,26411000,-0.0031375482458787926,49.31645584106445,528570000,0.001845604930293286,138.00999450683594,58781300,0.021532889699268778,258.0799865722656,108861700,0.004582681990043304,134.97315979003906,30053800,0.002131917058182271,293.31427001953125,17229900,0.002673546840402355,433.8665466308594,66084600,-0.0014645730048302393
2023-09-01,187.0929412841797,45766500,0.008427820461800838,321.7429504394531,14942000,0.0027420037727182204,48.47111129760742,463830000,-0.017289838103636195,138.1199951171875,40991500,0.0007967306725371615,245.00999450683594,132541600,-0.05197055872941742,134.4676513671875,21543700,-0.0037522824682299015,293.7999572753906,12842300,0.001654490196526088,434.67578125,58944100,0.0018634321605929273
2023-09-05,187.32994079589844,45280000,0.001265945831375288,326.53009033203125,18553900,0.014769168571742593,48.51008224487305,382653000,0.0008036805475316076,137.27000427246094,40636700,-0.006173016781758742,256.489990234375,129469600,0.04579063580383254,134.5767059326172,19403100,0.0008106809783842597,297.5371398925781,14956000,0.012639938849835724,432.7971496582031,55166200,-0.0043312810389501966
2023-09-06,180.62478637695312,81755800,-0.03644957525331618,325.8741455078125,17535800,-0.0020108546487360174,47.028114318847656,468670000,-0.031026057806423635,135.36000061035156,41785500,-0.014011920021062172,251.9199981689453,116959800,-0.017978069897591802,133.27818298339844,18684500,-0.00969579556404967,296.565673828125,15418100,-0.0032703663671008578,429.8877258300781,70758500,-0.006745069819515263
2023-09-07,175.3415985107422,112488800,-0.02968581342418595,322.9666748046875,18381000,-0.008962106182564314,46.20869064331055,433330000,-0.01757771031032221,137.85000610351562,48498900,0.018228281379293984,251.49000549316406,115312900,-0.0017083203640211426,134.07115173339844,18844300,0.005932096866479939,296.0700988769531,33748700,-0.001672443985022765,428.5679016113281,70355400,-0.0030748828861069306
2023-09-08,175.95387268066406,65551300,0.0034858108919969613,327.23486328125,19530100,0.013129005502513138,45.540157318115234,473069000,-0.01457337442625475,138.22999572753906,38348200,0.0027527518216119884,248.5,118367700,-0.01196040362366716,135.18133544921875,23558300,0.008246460553448052,295.2968444824219,17548000,-0.002615143926806946,429.2132873535156,61659700,0.001504779709027216
2023-09-11,177.11912536621094,58953100,0.006600657216493295,330.82763671875,16583300,0.010919355335768365,45.14643096923828,473966000,-0.008683286695551714,143.10000610351562,56764500,0.03462479564658769,273.5799865722656,174667900,0.09615118904304938,135.71658325195312,20763400,0.003951661953106714,304.8826904296875,19489300,0.03194597818962127,432.0361022949219,60180100,0.006555186182926071
2023-09-12,174.09738159179688,90370200,-0.017207723880619027,324.7875061035156,17565500,-0.018426363641233234,44.838645935058594,349256000,-0.006840828391780304,141.22999572753906,42668500,-0.013153992385327589,267.4800109863281,135999900,-0.022549196320499374,134.15045166015625,18405500,-0.011606820925585721,299.03399658203125,13480400,-0.019369813209094016,429.6661376953125,67565400,-0.00550067172943258
2023-09-13,172.0334930419922,84267900,-0.011925622136593103,328.98724365234375,16544400,0.012847835802887963,45.45321273803711,398355000,0.013613105384442608,144.85000610351562,60465200,0.025309029522982054,271.29998779296875,111673700,0.01418033641106544,135.5084228515625,20749500,0.010071855958660532,302.4044189453125,13210900,0.011207989242531151,430.1671142578125,60199300,0.0011652878463388027
2023-09-14,173.54437255859375,60895800,0.008744131460869912,331.57171630859375,20267000,0.00782514809668121,45.549156188964844,370097000,0.002108593163175016,144.72000122070312,64033600,-0.0008979168301894522,276.0400085449219,107709800,0.017320639037477315,136.88619995117188,24751000,0.010116123696505393,309.0064392089844,19343100,0.021596858431642864,433.87615966796875,83430800,0.008585375997847606
2023-09-15,172.82347106933594,109259500,-0.004162641212089759,323.2701416015625,37679800,-0.025355799634103626,43.869319915771484,506831000,-0.0375768857978949,140.38999938964844,102909300,-0.03037658988565322,274.3900146484375,133692300,-0.0059953082833390835,136.19235229492188,38919600,-0.005081681762797035,297.69573974609375,28131100,-0.03729015818596526,428.64874267578125,111848900,-0.012121345092500091
2023-09-18,175.74649047851562,67257600,0.01677188656988225,322.1345520019531,16834200,-0.0035190037591429028,43.935272216796875,500271000,0.0015022520309423137,139.97999572753906,42823500,-0.0029247348968620985,265.2799987792969,101543300,-0.03376463807907184,136.9952392578125,21861300,0.005877933693680851,299.9162902832031,14234200,0.0074314459714166945,428.9000549316406,55752200,0.0005861176967538595
2023-09-19,176.832763671875,51826900,0.006161886257428395,321.7331848144531,16505900,-0.001246738162323528,43.48958969116211,373064000,-0.01019587281792732,137.6300048828125,61482500,-0.016930564270193287,266.5,103704000,0.004588376260533905,136.8267059326172,20353700,-0.0012309703399373299,302.4143371582031,15924400,0.008294651088847263,428.0106201171875,66514600,-0.0020759109665981555
2023-09-20,173.29750061035156,58436200,-0.020194673632662682,314.01898193359375,21436500,-0.024269147362688873,42.20948791503906,367108000,-0.029876564128154526,135.2899932861328,46263700,-0.01714838747973992,262.5899963378906,122514600,-0.014780377139554338,132.56451416015625,29927500,-0.031645778690221255,297.06134033203125,19379500,-0.017859403836788506,424.0757751464844,82562600,-0.009235854399401427
2023-09-21,171.75697326660156,63149100,-0.00892924274897436,312.8051452636719,35560400,-0.003872978510387034,40.988338470458984,450736000,-0.02935742918360569,129.3300018310547,70343300,-0.04505328140436448,255.6999969482422,119951500,-0.026588996104119158,129.2935333251953,31503900,-0.024984154676935325,293.1556396484375,21319600,-0.013234989258952185,417.06658935546875,104095800,-0.01666625847846481
2023-09-22,172.60621643066406,56725400,0.004932262861497642,310.3381652832031,21447900,-0.00791789890786716,41.5809211730957,479236000,0.014353837722231524,129.1199951171875,59904300,-0.0016251248796010811,244.8800048828125,127524100,-0.043236555785455495,129.10520935058594,26397300,-0.0014576232531398657,296.4764709472656,25369600,0.01126419796999087,416.1286926269531,100829700,-0.002251326057501774
2023-09-25,173.88011169433594,46172700,0.007353254083973802,310.8570251464844,17836000,0.0016705215749821167,42.1924934387207,419091000,0.0146008882007292,131.27000427246094,46017800,0.01651413665688319,246.99000549316406,104636600,0.008579557642104906,129.9576416015625,20094600,0.006580915204946816,298.2112121582031,18987000,0.005834141788022611,417.8785705566406,70874500,0.0041963195639841125
2023-09-26,169.8115997314453,64588900,-0.023676462857025078,305.5707092285156,26297600,-0.017151874322203876,41.881717681884766,402282000,-0.007392925087379229,125.9800033569336,73048200,-0.04113311252209692,244.1199951171875,101993600,-0.011687984544270934,127.43997192382812,25718700,-0.01956311823324581,296.35748291015625,19417200,-0.0062355629209822775,411.73944091796875,96168400,-0.014800164932359257
2023-09-27,168.30068969726562,66921800,-0.008937386416508772,306.20703125,19410100,0.0020802399592208475,42.43832015991211,444935000,0.01320233190055928,125.9800033569336,66553400,0.0,240.5,136597200,-0.014939798128788435,129.3926239013672,22746500,0.015205932841455447,295.14813232421875,36429800,-0.004089064380331929,411.9037780761719,104705800,0.000399049385933275
2023-09-28,168.55746459960938,56294400,0.001524528640919911,307.03912353515625,19683600,0.0027137318002379293,43.05889129638672,424663000,0.014517012293565215,125.9800033569336,54555000,0.0,246.3800048828125,117058900,0.0241549898062297,131.14710998535156,22513100,0.013468291987287427,301.3139953613281,22167100,0.02067552119902209,414.291748046875,92258300,0.0057806573502168015
2023-09-29,169.07095336914062,51861100,0.003041741382603218,309.10467529296875,24147300,0.006704796833752651,43.468605041503906,397830000,0.009470210616217913,127.12000274658203,62411700,0.009008352994332738,250.22000122070312,128522700,0.015465456415727708,129.7098388671875,30859800,-0.011019723024113045,297.5965881347656,25373700,-0.012414056686629732,413.28631591796875,115111300,-0.0024298194148929856
2023-10-02,171.5792236328125,52164500,0.01472663608805018,315.0272521972656,20570000,0.018979175468734663,44.75070571899414,433298000,0.02906826051010365,129.4600067138672,48029700,0.018240461143240686,251.60000610351562,123810400,0.005500013317318054,132.99072265625,22288000,0.024979424227058022,304.1491394042969,16265600,0.02177933295963743,413.1219482421875,83798600,-0.0003977880790330318
2023-10-03,170.24610900878906,49594600,-0.007800015128379667,306.79437255859375,21033500,-0.02648142304797557,43.48658752441406,470850000,-0.02865465707514205,124.72000122070312,51565000,-0.0373007704408456,246.52999877929688,101985300,-0.020356864105244222,131.26605224609375,22989400,-0.013053174503779283,298.3203125,17362300,-0.0193503878490659,407.5918273925781,103760600,-0.013476572980744892
2023-10-04,171.4903564453125,53020300,0.0072819441908898675,312.2471008300781,20720100,0.01761713724360326,44.01022720336914,361821000,0.011969485571079203,127.0,44203900,0.018115851921521226,261.1600036621094,129721600,0.05764957536105983,134.0513458251953,26752300,0.02099670753627823,302.91986083984375,16880500,0.015300501446913453,410.5599365234375,87453000,0.007255676227948718
2023-10-05,172.7247314453125,48527900,0.00717214517748003,312.63873291015625,16965600,0.0012534517833755845,44.65677261352539,393483000,0.014583934744415324,125.95999908447266,39660600,-0.008222697494164894,260.04998779296875,119159200,-0.0042593870629195184,133.8828582763672,19832600,-0.0012576787021421555,302.13677978515625,19130000,-0.0025884568132527766,410.4052429199219,70142700,-0.00037685789658293325
2023-10-06,175.27249145507812,57266700,0.014642677375673988,320.3724365234375,25673600,0.024435867190316842,45.73001480102539,434436000,0.02374888323736335,127.95999908447266,46836700,0.015753318962097584,260.5299987792969,118121800,0.0018441397469999051,136.3707733154297,27597600,0.018412224913979477,312.6841125488281,21803900,0.03431362780947095,415.2779235839844,113273300,0.011802922546940741
2023-10-09,176.7537841796875,42390800,0.008415857394993998,322.8785400390625,19891200,0.00779203230752814,45.24135971069336,409675000,-0.010743155037620362,128.25999450683594,38773700,0.0023417029658428425,259.6700134277344,101377900,-0.0033063672235030543,137.20339965820312,19278100,0.0060870432658227565,315.588623046875,22503700,0.009246083828534455,417.93658447265625,80374400,0.006381717759547732
2023-10-10,176.16123962402344,43698000,-0.0033580044628389984,321.47869873046875,20557100,-0.0043449298823689825,45.7660026550293,368582000,0.011529809077006044,129.47999572753906,42178600,0.00946698516860395,263.6199951171875,122656000,0.015097007960672728,136.8465576171875,27786600,-0.0026042130875433152,319.038330078125,19038000,0.010871712876756624,420.11187744140625,78607300,0.005191341438965698
2023-10-11,177.5536651611328,47551100,0.007873192285499158,325.423828125,20063200,0.01219713369602039,46.773292541503906,378137000,0.021770852467694182,131.8300018310547,40741800,0.017986831598422272,262.989990234375,103706300,-0.0023926822540326844,139.31468200683594,25884300,0.017874992954351795,324.9663391113281,22036300,0.01841035244935664,421.83282470703125,62451700,0.004088034898118634
2023-10-12,178.4522705078125,56743100,0.005048271194729526,324.1903991699219,19313100,-0.0037974243342198412,46.91219711303711,481325000,0.0029653401787302905,132.3300018310547,55528600,0.003785588962598881,258.8699951171875,111508100,-0.015789985181823882,137.74855041503906,24765500,-0.011305349026628074,321.33819580078125,20530500,-0.011227467012593337,419.2611389160156,81154200,-0.006115116541495267
2023-10-13,176.61550903320312,51427100,-0.010346068916991786,320.8325500488281,21072400,-0.010411658867068883,45.429229736328125,474115000,-0.03212198334577617,129.7899932861328,45786600,-0.019381108651019514,251.1199951171875,102073800,-0.030395093236742683,136.1527099609375,23420500,-0.011652801523000788,311.9505920410156,21341000,-0.029649321561555274,417.1728820800781,95143100,-0.004993247817064172
2023-10-16,176.4871368408203,52517000,-0.0007271098052567891,325.63922119140625,22158000,0.014870748993843509,46.06278610229492,375099000,0.01384965643515803,132.5500030517578,42832900,0.021042247787508333,253.9199981689453,88917200,0.011088356477393282,137.87741088867188,28501900,0.012587840315513943,318.35430908203125,16536100,0.02032012561959979,421.5621032714844,75433200,0.010466384105029359
2023-10-17,174.93675231933594,57549400,-0.008823501349527627,325.07135009765625,18338500,-0.0017453880817937565,43.90729904174805,812333000,-0.04792480965779142,131.47000122070312,49344600,-0.008181257764936053,254.85000610351562,93562900,0.0036559111685428645,138.49195861816406,23515800,0.0044472999557800125,321.1795349121094,16387800,0.008835323526261275,421.542724609375,75324700,-4.5969757192572335e-05
2023-10-18,173.6431121826172,54764400,-0.007422379818946551,323.16241455078125,23153600,-0.00588966872478448,42.1665153503418,627294000,-0.04045414048490093,128.1300048828125,42699500,-0.025733286363791553,242.67999267578125,125147800,-0.04893148784195894,136.7474365234375,23375000,-0.012676568012022622,314.210693359375,16851000,-0.02193650672279168,415.9256286621094,93559800,-0.013414668529656736
2023-10-19,173.26788330078125,59302900,-0.002163258201963425,324.3469543457031,25052100,0.0036587613190748164,42.07158279418945,501233000,-0.002253911197721778,128.39999389648438,60961400,0.00210493209093831,220.11000061035156,170772700,-0.09761624872658338,136.53927612304688,26066000,-0.00152338500932835,310.0869445800781,18709200,-0.013211034306371737,412.2711486816406,121323000,-0.008825206277747456
2023-10-20,170.72007751464844,64244000,-0.014813613659423146,319.7948303222656,25027700,-0.014134154668007513,41.35807418823242,477266000,-0.017104852829806626,125.16999816894531,56406400,-0.025477545009301914,211.99000549316406,138010100,-0.037588294506417,134.40817260742188,26335700,-0.01573107607054526,305.96319580078125,22312300,-0.013387904985297908,407.20513916015625,123919900,-0.012364174862441185
2023-10-23,170.83860778808594,55980100,0.0006940551260792788,322.3891296386719,24374700,0.00807965813947229,42.94497299194336,478530000,0.03765193138318988,126.55999755859375,48260000,0.011043686017449744,212.0800018310547,150683400,0.00042444095402800134,135.30027770996094,26317900,0.006615353392987528,311.2765197753906,17796800,0.017216828688997043,406.4993896484375,92035100,-0.0017346583770919913
2023-10-24,171.27308654785156,43816600,0.002539983289353138,323.5736083984375,31153600,0.003667332548937967,43.63248825073242,401463000,0.015882417919683017,128.55999755859375,46477400,0.01567921771001468,216.52000427246094,118231100,0.020719371046622376,137.5899658203125,44814300,0.016781412298512613,309.8292541503906,19525500,-0.004660295573179989,409.56414794921875,78564200,0.00751111296664258
