Date,adj_close,volume,log_return
2023-07-11,116.11042022705078,23078800,0.005907752932829992
2023-07-12,117.88469696044922,30404400,0.015165365498534917
2023-07-13,123.44538879394531,44297900,0.046091859924230504
2023-07-14,124.31765747070312,33283100,0.007041181432830107
2023-07-17,123.5544204711914,25716200,-0.0061583331047095876
2023-07-18,122.6722412109375,26193600,-0.007165617475600595
2023-07-19,120.95744323730469,37224000,-0.014077318172530518
2023-07-20,118.1523208618164,37906800,-0.02346412815998896
2023-07-21,118.96510314941406,72937900,0.006855552469725827
2023-07-24,120.46183013916016,29686100,0.012502741160472189
2023-07-25,121.1358642578125,52509600,0.005579820363249391
2023-07-26,128.1338348388672,61682100,0.05616254157178201
2023-07-27,128.26268005371094,44952100,0.0010050466227552101
2023-07-28,131.4147186279297,36591200,0.024277764710514065
2023-07-31,131.55348205566406,28055500,0.0010553628937119152
2023-08-01,130.393798828125,23166800,-0.008854383219580831
2023-08-02,127.25164031982422,26273300,-0.02439254748611595
2023-08-03,127.32100677490234,20089500,0.0005449639431926878
2023-08-04,126.9840087890625,26147200,-0.0026503463359387864
2023-08-07,130.37393188476562,22746300,0.026345557165079643
2023-08-08,130.24510192871094,23535200,-0.0009886458764197974
2023-08-09,128.5203857421875,24912900,-0.013330539111799634
2023-08-10,128.55010986328125,20857800,0.00023125268542548326
2023-08-11,128.42124938964844,19591100,-0.0010029170940181742
2023-08-14,130.17572021484375,24695600,0.013569360447878518
2023-08-15,128.6393280029297,19770700,-0.011872650140831057
2023-08-16,127.56880950927734,25216100,-0.008356680111189728
2023-08-17,128.77810668945312,33446300,0.009434918655013237
2023-08-18,126.33971405029297,30504800,-0.01911639796972789
2023-08-21,127.24170684814453,25248700,0.007114059056810194
2023-08-22,127.94548034667969,22054900,0.005515757201967813
2023-08-23,131.20654296875,27819700,0.02516850706309251
2023-08-24,128.6393280029297,28500700,-0.019760163895966285
2023-08-25,128.73846435546875,26762900,0.0007703567315063281
2023-08-28,129.85850524902344,20543300,0.008662498243062101
2023-08-29,133.38720703125,43075600,0.026810793033165404
2023-08-30,134.6857147216797,28315800,0.009687795676648719
2023-08-31,134.97315979003906,30053800,0.002131917058182271
2023-09-01,134.4676513671875,21543700,-0.0037522824682299015
2023-09-05,134.5767059326172,19403100,0.0008106809783842597
2023-09-06,133.27818298339844,18684500,-0.00969579556404967
2023-09-07,134.07115173339844,18844300,0.005932096866479939
2023-09-08,135.18133544921875,23558300,0.008246460553448052
2023-09-11,135.71658325195312,20763400,0.003951661953106714
2023-09-12,134.15045166015625,18405500,-0.011606820925585721
2023-09-13,135.5084228515625,20749500,0.010071855958660532
2023-09-14,136.88619995117188,24751000,0.010116123696505393
2023-09-15,136.19235229492188,38919600,-0.005081681762797035
2023-09-18,136.9952392578125,21861300,0.005877933693680851
2023-09-19,136.8267059326172,20353700,-0.0012309703399373299
2023-09-20,132.56451416015625,29927500,-0.031645778690221255
2023-09-21,129.2935333251953,31503900,-0.024984154676935325
2023-09-22,129.10520935058594,26397300,-0.0014576232531398657
2023-09-25,129.9576416015625,20094600,0.006580915204946816
2023-09-26,127.43997192382812,25718700,-0.01956311823324581
2023-09-27,129.3926239013672,22746500,0.015205932841455447
2023-09-28,131.14710998535156,22513100,0.013468291987287427
2023-09-29,129.7098388671875,30859800,-0.011019723024113045
2023-10-02,132.99072265625,22288000,0.024979424227058022
2023-10-03,131.26605224609375,22989400,-0.013053174503779283
2023-10-04,134.0513458251953,26752300,0.02099670753627823
2023-10-05,133.8828582763672,19832600,-0.0012576787021421555
2023-10-06,136.3707733154297,27597600,0.018412224913979477
2023-10-09,137.20339965820312,19278100,0.0060870432658227565
2023-10-10,136.8465576171875,27786600,-0.0026042130875433152
2023-10-11,139.31468200683594,25884300,0.017874992954351795
2023-10-12,137.74855041503906,24765500,-0.011305349026628074
2023-10-13,136.1527099609375,23420500,-0.011652801523000788
