Date,adj_close,volume,log_return
2023-07-11,185.47972106933594,46638100,-0.0028139976701678305
2023-07-12,187.14634704589844,60750200,0.008945359612224688
2023-07-13,187.9056854248047,41342300,0.004049248374627782
2023-07-14,188.05364990234375,41616200,0.0007871302626381235
2023-07-17,191.30799865722656,50520200,0.017157393745022186
2023-07-18,191.05160522460938,48288200,-0.00134111170972507
2023-07-19,192.40264892578125,80507300,0.007046729966916058
2023-07-20,190.4599151611328,59581200,-0.010148552618461171
2023-07-21,189.286376953125,71951700,-0.006180663080570296
2023-07-24,190.08514404296875,45377800,0.004211008080400121
2023-07-25,190.943115234375,37283200,0.0045034593659076345
2023-07-26,191.81094360351562,47471900,0.004534660501742487
2023-07-27,190.5486602783203,47460200,-0.006602621710590286
2023-07-28,193.12257385253906,48291400,0.013417488516475458
2023-07-31,193.73399353027344,38824100,0.003160965786179888
2023-08-01,192.90560913085938,35175100,-0.004285053374027889
2023-08-02,189.91751098632812,50389300,-0.015611172224024032
2023-08-03,188.52700805664062,61235200,-0.007348549745672455
2023-08-04,179.47390747070312,115956800,-0.04921144035769809
2023-08-07,176.3773193359375,97576100,-0.017404274968913794
2023-08-08,177.314208984375,67823000,0.005297790671777193
2023-08-09,175.72645568847656,60378500,-0.008994793856365249
2023-08-10,175.50949096679688,54686900,-0.0012354359019452474
2023-08-11,175.56874084472656,52036700,0.00033753091546849686
2023-08-14,177.21791076660156,43675600,0.009349457682016856
2023-08-15,175.2329864501953,43622600,-0.011263670018672919
2023-08-16,174.36398315429688,46964900,-0.0049714680690816975
2023-08-17,171.8261260986328,66062900,-0.014661900796960975
2023-08-18,172.30999755859375,61172200,0.0028120952469917722
2023-08-21,173.6431121826172,46311900,0.007706947473908499
2023-08-22,175.01573181152344,42038900,0.00787375248872238
2023-08-23,178.85714721679688,52722800,0.021711561030839616
2023-08-24,174.17637634277344,54945800,-0.02651898402637454
2023-08-25,176.3784942626953,51449600,0.012563778576511751
