Date,adj_close,volume,log_return
2023-07-11,128.77999877929688,49951500,0.01289534927354112
2023-07-12,130.8000030517578,54022800,0.015563949723523061
2023-07-13,134.3000030517578,61170900,0.026406663898050423
2023-07-14,134.67999267578125,54487100,0.0028254136578632553
2023-07-17,133.55999755859375,48450200,-0.008350743114511814
2023-07-18,132.8300018310547,54882900,-0.005480667866621604
2023-07-19,135.36000061035156,54531000,0.01886777143765127
2023-07-20,129.9600067138672,59820600,-0.04071113790508541
2023-07-21,130.0,133307300,0.000307687993656272
2023-07-24,128.8000030517578,45591100,-0.009273613091557636
2023-07-25,129.1300048828125,39236700,0.002558849307688174
2023-07-26,128.14999389648438,53910100,-0.007618281489535843
2023-07-27,128.25,52610700,0.0007800788687019062
2023-07-28,132.2100067138672,46317400,0.030410134252966122
2023-07-31,133.67999267578125,41901500,0.0110572111941032
2023-08-01,131.69000244140625,42098500,-0.014998135236778893
2023-08-02,128.2100067138672,51027600,-0.026781097330387048
2023-08-03,128.91000366210938,88585200,0.005444917932495522
2023-08-04,139.57000732421875,153128500,0.07945180513430172
2023-08-07,142.22000122070312,71213100,0.018808843040995626
2023-08-08,139.94000244140625,51710500,-0.016161386274731373
2023-08-09,137.85000610351562,50017300,-0.01504759501753799
2023-08-10,138.55999755859375,58928400,0.005137245447970533
2023-08-11,138.41000366210938,42905800,-0.0010831058272496987
2023-08-14,140.57000732421875,47148700,0.015485316080358403
2023-08-15,137.6699981689453,42781500,-0.020846133672850414
2023-08-16,135.07000732421875,41675900,-0.019066286976507706
2023-08-17,133.97999572753906,48354100,-0.008102713606702033
2023-08-18,133.22000122070312,48497700,-0.005688597043229265
2023-08-21,134.67999267578125,41442500,0.010899633762398327
2023-08-22,134.25,32905400,-0.003197806521519639
2023-08-23,135.52000427246094,42801000,0.009415529041193322
2023-08-24,131.83999633789062,43646300,-0.027530224045928062
2023-08-25,133.25999450683594,44147500,0.010713027528748599
2023-08-28,133.13999938964844,34108400,-0.0009008643247144191
2023-08-29,134.91000366210938,38646100,0.013206715007284348
2023-08-30,135.07000732421875,36137000,0.00118530020246871
2023-08-31,138.00999450683594,58781300,0.021532889699268778
2023-09-01,138.1199951171875,40991500,0.0007967306725371615
2023-09-05,137.27000427246094,40636700,-0.006173016781758742
2023-09-06,135.36000061035156,41785500,-0.014011920021062172
2023-09-07,137.85000610351562,48498900,0.018228281379293984
2023-09-08,138.22999572753906,38348200,0.0027527518216119884
2023-09-11,143.10000610351562,56764500,0.03462479564658769
2023-09-12,141.22999572753906,42668500,-0.013153992385327589
2023-09-13,144.85000610351562,60465200,0.025309029522982054
2023-09-14,144.72000122070312,64033600,-0.0008979168301894522
2023-09-15,140.38999938964844,102909300,-0.03037658988565322
2023-09-18,139.97999572753906,42823500,-0.0029247348968620985
2023-09-19,137.6300048828125,61482500,-0.016930564270193287
2023-09-20,135.2899932861328,46263700,-0.01714838747973992
2023-09-21,129.3300018310547,70343300,-0.04505328140436448
2023-09-22,129.1199951171875,59904300,-0.0016251248796010811
2023-09-25,131.27000427246094,46017800,0.01651413665688319
2023-09-26,125.9800033569336,73048200,-0.04113311252209692
2023-09-27,125.9800033569336,66553400,0.0
2023-09-28,125.9800033569336,54555000,0.0
2023-09-29,127.12000274658203,62411700,0.009008352994332738
2023-10-02,129.4600067138672,48029700,0.018240461143240686
2023-10-03,124.72000122070312,51565000,-0.0373007704408456
