Date,adj_close,volume,log_return
2023-07-11,324.7851867675781,26698200,0.0019270500779889294
2023-07-12,329.4058837890625,29995300,0.014126679719655807
2023-07-13,334.7395935058594,20567200,0.01606221700246434
2023-07-14,337.25994873046875,28352700,0.007501097497280413
2023-07-17,337.73870849609375,20363900,0.0014185505134945466
2023-07-18,351.18060302734375,64738600,0.039028084938044987
2023-07-19,346.8725280761719,39732900,-0.01234327146732785
2023-07-20,338.852294921875,33778400,-0.02339305397142033
2023-07-21,335.82391357421875,69405400,-0.00897734838815936
2023-07-24,337.1329345703125,26678100,0.0038903613231535774
2023-07-25,342.8672790527344,41637700,0.016866113575539812
2023-07-26,329.96258544921875,58383700,-0.03836416014131892
2023-07-27,323.07562255859375,39635300,-0.0210928492182654
2023-07-28,330.5487060546875,28484900,0.022867597861783058
2023-07-31,328.1553955078125,25446000,-0.007266756265525305
2023-08-01,328.5657043457031,18311900,0.0012495681694126904
2023-08-02,319.92999267578125,27761300,-0.0266346321823055
2023-08-03,319.10943603515625,18253700,-0.002568095346642977
2023-08-04,320.20355224609375,23741500,0.0034227907118074747
2023-08-07,322.47967529296875,17741500,0.007083217565977875
2023-08-08,318.5135192871094,22327600,-0.012375191049754517
2023-08-09,314.7818603515625,22373300,-0.011785028741107331
2023-08-10,315.46563720703125,20113700,0.0021698685878318138
2023-08-11,313.5900573730469,24355500,-0.00596317753111207
2023-08-14,316.5500793457031,18836100,0.009394874479520301
2023-08-15,314.4203796386719,16966300,-0.006750578459862352
2023-08-16,313.6568298339844,20698900,-0.0024313895467793223
2023-08-17,310.2109069824219,21257200,-0.011047078387223646
2023-08-18,309.8193359375,24755000,-0.0012630709596858879
2023-08-21,315.1056823730469,24040000,0.01691874186092339
2023-08-22,315.6734924316406,16084600,0.0018003454604762212
2023-08-23,320.117919921875,21166400,0.013981000054593207
2023-08-24,313.23590087890625,23281400,-0.021732844072539767
2023-08-25,316.1824951171875,21684100,0.009362979484511959
2023-08-28,316.8874206542969,14808500,0.0022270078261225706
2023-08-29,321.49822998046875,19284600,0.014445467250166889
2023-08-30,321.8702392578125,15222100,0.001156442494744442
2023-08-31,320.8619384765625,26411000,-0.0031375482458787926
2023-09-01,321.7429504394531,14942000,0.0027420037727182204
2023-09-05,326.53009033203125,18553900,0.014769168571742593
2023-09-06,325.8741455078125,17535800,-0.0020108546487360174
2023-09-07,322.9666748046875,18381000,-0.008962106182564314
2023-09-08,327.23486328125,19530100,0.013129005502513138
2023-09-11,330.82763671875,16583300,0.010919355335768365
2023-09-12,324.7875061035156,17565500,-0.018426363641233234
2023-09-13,328.98724365234375,16544400,0.012847835802887963
2023-09-14,331.57171630859375,20267000,0.00782514809668121
2023-09-15,323.2701416015625,37679800,-0.025355799634103626
2023-09-18,322.1345520019531,16834200,-0.0035190037591429028
2023-09-19,321.7331848144531,16505900,-0.001246738162323528
2023-09-20,314.01898193359375,21436500,-0.024269147362688873
2023-09-21,312.8051452636719,35560400,-0.003872978510387034
2023-09-22,310.3381652832031,21447900,-0.00791789890786716
2023-09-25,310.8570251464844,17836000,0.0016705215749821167
2023-09-26,305.5707092285156,26297600,-0.017151874322203876
2023-09-27,306.20703125,19410100,0.0020802399592208475
2023-09-28,307.03912353515625,19683600,0.0027137318002379293
2023-09-29,309.10467529296875,24147300,0.006704796833752651
2023-10-02,315.0272521972656,20570000,0.018979175468734663
2023-10-03,306.79437255859375,21033500,-0.02648142304797557
2023-10-04,312.2471008300781,20720100,0.01761713724360326
2023-10-05,312.63873291015625,16965600,0.0012534517833755845
2023-10-06,320.3724365234375,25673600,0.024435867190316842
2023-10-09,322.8785400390625,19891200,0.00779203230752814
2023-10-10,321.47869873046875,20557100,-0.0043449298823689825
2023-10-11,325.423828125,20063200,0.01219713369602039
2023-10-12,324.1903991699219,19313100,-0.0037974243342198412
2023-10-13,320.8325500488281,21072400,-0.010411658867068883
2023-10-16,325.63922119140625,22158000,0.014870748993843509
2023-10-17,325.07135009765625,18338500,-0.0017453880817937565
2023-10-18,323.16241455078125,23153600,-0.00588966872478448
2023-10-19,324.3469543457031,25052100,0.0036587613190748164
2023-10-20,319.7948303222656,25027700,-0.014134154668007513
2023-10-23,322.3891296386719,24374700,0.00807965813947229
2023-10-24,323.5736083984375,31153600,0.003667332548937967
