Date,XLK-XLV,XLK-XLE,XLK-XLF,XLV-XLE,XLV-XLF,XLE-XLF
2015-07-17,0.7736939096961739,0.4410783483441977,0.7725998465238475,0.38773029251196683,0.7723188181568823,0.44434709525129423
2015-07-20,0.7750732354542186,0.4334283341585695,0.7824718502784265,0.38111835137327643,0.7755804548099161,0.4384283997167179
2015-07-21,0.7763495083922622,0.4373865574643006,0.7933230072786972,0.39449540892364054,0.7714599317650456,0.47309788822777327
2015-07-22,0.7575097841866513,0.442278292338636,0.7550705419812643,0.3909980798593916,0.7705504374940821,0.46122849733189153
2015-07-23,0.7555758421892449,0.4310505972799064,0.7475431904616638,0.3689758896108229,0.7654149318541074,0.4456938542048093
2015-07-24,0.7369729454675132,0.43514619885694317,0.7487279217422168,0.40402715816135865,0.7610561246181853,0.4582954413488219
2015-07-27,0.7274872859011321,0.42008152910711544,0.7514013484053468,0.3770011560615156,0.7586788369976712,0.466853167074203
2015-07-28,0.7337948617508763,0.430750026631896,0.7537610077906659,0.43226438912821963,0.7673584888706688,0.44887352393511915
2015-07-29,0.7311553902527009,0.43085539634676706,0.7557785496805769,0.42353105242464506,0.762865046146276,0.4438200736804807
2015-07-30,0.7308661385558854,0.42860127311689705,0.7579170616644663,0.42328420742982387,0.7628063304680052,0.44248238555822283
2015-07-31,0.7266038419303571,0.42552706922829386,0.7594098883812435,0.39465993797958815,0.753923126173896,0.43880878474895046
2015-08-03,0.7071966353962892,0.5029263439632902,0.7439344091094254,0.43856052881628876,0.7403822165126593,0.4833590610084871
2015-08-04,0.7068265252896792,0.502904830234195,0.7439769704008252,0.4390947394305339,0.7403232805782011,0.4837914606149864
2015-08-05,0.7119460667154582,0.492813333298257,0.7439637149923933,0.43829679264011234,0.7454417461868278,0.4789061466899016
2015-08-06,0.7090032729740737,0.44384976514634067,0.7376461300158127,0.3540962249635329,0.7277161506504208,0.4368769571234316
2015-08-07,0.7029550005669762,0.43484492868057073,0.7341234564422665,0.3524115518786049,0.7250072364391112,0.4252347688201668
2015-08-10,0.708563280799267,0.4646657799580555,0.7388434747568746,0.3671684284641105,0.7318182759393599,0.4403288646054119
2015-08-11,0.7133392497354568,0.45132013412026195,0.74632082772892,0.3607123372761556,0.7355952706642691,0.43120503673179406
2015-08-12,0.7157342388640405,0.4422627878126372,0.7346664504695966,0.3586767035635124,0.7287153228638821,0.3996156863275872
2015-08-13,0.7172363408029,0.44371223401094084,0.7322174005654534,0.3596020137727018,0.7305037885334983,0.3926689543170101
2015-08-14,0.7179135581348479,0.4459763568247786,0.7328111170325347,0.3681662471153787,0.7296506877082303,0.3943455637116945
2015-08-17,0.7196134005154801,0.4484793876166511,0.73235903529912,0.3611354757391311,0.7282371103950729,0.3975838979377808
2015-08-18,0.719374761391008,0.44750160581616066,0.7332038490218276,0.3581157015619971,0.7335440614908365,0.39922424140471235
2015-08-19,0.7201492656294822,0.4511722134576762,0.7379458411619588,0.35659993376512694,0.7392420031687779,0.42130480597151393
2015-08-20,0.7441930744957157,0.49424583443457976,0.759733475468653,0.39374673053469067,0.7607487158747858,0.459408693680247
2015-08-21,0.7801825435388938,0.5464111497209834,0.8020740831438244,0.46148373352088345,0.7935680539020046,0.5282322426788079
2015-08-24,0.8162251608413427,0.6215688135220567,0.8355764235595495,0.5628787909587638,0.8347600947159635,0.6210765792812816
2015-08-25,0.8161022395204636,0.6250212823403364,0.832486428601403,0.5662273561889335,0.8356974480015679,0.6269050003504434
2015-08-26,0.8490818077521753,0.6662839375427559,0.8616174316539393,0.6117621449751212,0.8590068779157114,0.664598878294051
2015-08-27,0.856152133281591,0.6827294564203249,0.868813708530994,0.6315333474516911,0.8691908792090411,0.6864075610835475
2015-08-28,0.8560361659662563,0.6735018155950512,0.8663082700292752,0.6117857928116882,0.8704439720724938,0.665388465184438
2015-08-31,0.8542459304680263,0.6612616991196191,0.8671891342601112,0.5853989642475602,0.8690168927671665,0.6537315397263136
2015-09-01,0.8672716454239879,0.6863421762081688,0.8810677534941828,0.6074520216681436,0.8758145923191775,0.6764249277116284
2015-09-02,0.8878110692127438,0.6863524586539635,0.8831827116508313,0.6192883255765834,0.8839943789311647,0.67972446910171
2015-09-03,0.8853088931018109,0.6858702651104178,0.8824798731355247,0.6146361858038302,0.8775176623354768,0.6793149731670056
2015-09-04,0.8872064217696857,0.6938995879769548,0.8840913209054224,0.6274829104210873,0.88027947577917,0.684362647723697
2015-09-08,0.8919928826038636,0.702780101193958,0.8901183064651179,0.6388055765547784,0.8870827883244434,0.6911871834180192
2015-09-09,0.8918046177622713,0.7066901391212643,0.8906512772767091,0.6447046610046258,0.888288571649072,0.6950464339214101
2015-09-10,0.8933904329763223,0.7079764305046264,0.8929526199545715,0.6472530370952406,0.8879894805381948,0.6985673913143771
2015-09-11,0.8922904179380012,0.7035455987423042,0.8932430436016223,0.6411406225195009,0.8877796453592228,0.6939799861452226
2015-09-14,0.8925870449708384,0.7045360324975058,0.8933152399630936,0.6415158877801521,0.8876547372208055,0.6941478468787311
2015-09-15,0.8937940571625336,0.7134809908152616,0.8941428520864192,0.6493241115326276,0.8893428389455516,0.7036588549379343
2015-09-16,0.8922349507464483,0.7010126446906969,0.8925532775934184,0.6342290573022786,0.8870463292889363,0.6948199953065365
2015-09-17,0.8850219406006444,0.7001487162798751,0.8911953024019756,0.6379333181356808,0.8692710694864473,0.6902357699273939
2015-09-18,0.8860292908802555,0.706936053221089,0.8913267125701195,0.649317781412356,0.8717066572151445,0.7005735242068362
2015-09-21,0.868359839453702,0.7085453625406778,0.892443539265737,0.6383306437981734,0.8502506714440871,0.7014973594114963
2015-09-22,0.8640927232982764,0.7130998541292786,0.8935061783209031,0.6422668779482752,0.8488748014741341,0.7036339372202419
2015-09-23,0.864507066157858,0.7109558963212467,0.8934202290093176,0.640732252262473,0.8500786502151081,0.7034948268075409
2015-09-24,0.8607832317296596,0.7103030252586183,0.8915815302778748,0.6338828478499297,0.8498894882161346,0.6991853455474203
2015-09-25,0.8425745865890047,0.7109271066945972,0.8850964079855331,0.6173113453314707,0.7919136078869942,0.7044387472941658
2015-09-28,0.8438853881994925,0.7216388358644308,0.8892077365927818,0.6446359936624201,0.7987099040649764,0.7176239571460172
2015-09-29,0.8386895792513127,0.7205977157653874,0.8894346567495022,0.644218442991329,0.7979169156313718,0.7209156880966362
2015-09-30,0.8432391679728797,0.728348544507747,0.8914377464948102,0.6545463703608632,0.8020796777802505,0.72680839882241
2015-10-01,0.8403412762218488,0.7259877875082171,0.890637368655871,0.6524066169774767,0.7988068385173771,0.7247392978632673
2015-10-02,0.8414974416356021,0.7342086327613142,0.8861713092214922,0.666965953706364,0.7886524200541712,0.7061272180327003
2015-10-05,0.8351008618560567,0.7419236446091446,0.8892481191563276,0.6596570392737595,0.7808566782481883,0.7161643259053737
2015-10-06,0.8206754916161763,0.7374859742795482,0.887865073121371,0.6185653837800782,0.7756119788155066,0.7054343402821938
2015-10-07,0.8183380099986302,0.7381050956424293,0.8878971949294555,0.6228268994780523,0.7763628322704293,0.7071723706840096
2015-10-08,0.8187654553200361,0.7384924455966778,0.888478303781542,0.6249039435892071,0.7780177962067681,0.7075218617952455
2015-10-09,0.8189659387863767,0.7376508967474587,0.8861731854106876,0.6239727721460937,0.7752200935058757,0.7127025662164213
2015-10-12,0.8185958316332907,0.7335421231820825,0.8856520502281124,0.6193234810152782,0.7746953685841934,0.7086079532594523
2015-10-13,0.8169306233054654,0.735425178936389,0.88750025259645,0.6214068011289907,0.7763620896875265,0.7087937561791502
2015-10-14,0.8177420842006518,0.7340328762801244,0.8869221843656038,0.6195624344565114,0.77508278686231,0.7022974465907913
2015-10-15,0.8191058567138398,0.7372424946327952,0.8866259458415343,0.6258049389715948,0.7821838911136427,0.7066947542989852
2015-10-16,0.8162150911808763,0.7354162671417146,0.8844839144229171,0.6224104380383652,0.7805894617118528,0.704168854688743
2015-10-19,0.8174019216826537,0.7272896933443564,0.8844253559889778,0.6168582158240192,0.7798079909649641,0.7013635413541068
2015-10-20,0.8133807169397538,0.7253713486545931,0.8823868673264067,0.6084008739909258,0.7686068230027281,0.7011974595335756
2015-10-21,0.8158010230623888,0.7269819578488413,0.8826959175632573,0.6101373135218179,0.7702793460830574,0.7023657322763195
2015-10-22,0.7958729633140377,0.7301799368359735,0.8843339916168568,0.600738888323688,0.757497020431057,0.705895770167697
2015-10-23,0.8018304035326219,0.7127714117542335,0.8801191334749094,0.592003211662816,0.759198000772579,0.7024408526924535
2015-10-26,0.7991676625652352,0.7113578805652049,0.8796885557464925,0.5843960204549711,0.7557503420942955,0.7013742585729387
2015-10-27,0.7860398873818812,0.711365177508786,0.8808115839643323,0.56975675245113,0.7482789278026757,0.7028948026641304
2015-10-28,0.7859706110187182,0.7142476400636846,0.8816206421481919,0.5701425347045168,0.7452951084626919,0.707300370544755
2015-10-29,0.7844330865581284,0.7128744476440124,0.8816301299206757,0.5705362271452866,0.7443779100439835,0.7063868454278825
2015-10-30,0.7846614472929853,0.7084961029821732,0.8807780347793079,0.5672356513975485,0.7425339374910589,0.6960452426203353
2015-11-02,0.7853971593497736,0.7092352758470019,0.8809162381739661,0.580106486864487,0.7496117499161904,0.6996492541180591
2015-11-03,0.7852516927428264,0.7097099527971071,0.8849469326644558,0.5706265134262919,0.7495073965695116,0.6938069628584512
2015-11-04,0.778244116593362,0.7049540942290777,0.8810141414267344,0.5645100090169751,0.7409996266363642,0.6903466533209668
2015-11-05,0.7786179450977844,0.7058407897799173,0.879594573002645,0.5643164595421777,0.7395563718191028,0.6875085585426796
2015-11-06,0.7772386196424229,0.7106433614186336,0.8799414503645884,0.5735338464733635,0.7325760082415279,0.698100961107695
2015-11-09,0.7784351606341996,0.7117463485311304,0.8815638445823697,0.5761229274407974,0.7330643890919175,0.7008703582989764
2015-11-10,0.7737574426853617,0.7093538996353722,0.8774839279961453,0.5776307958830388,0.7338863354069748,0.7007280053052467
2015-11-11,0.7727865394264462,0.7060838134753973,0.8773826446227716,0.5795272084393372,0.7337421483648776,0.6990279106739246
2015-11-12,0.7701907387558753,0.703608614152669,0.8750718810980302,0.5803739471968528,0.7333093339417484,0.6992710252182842
2015-11-13,0.765410172722994,0.6996032868184776,0.8773011584658114,0.579851122504384,0.7318733028844153,0.698405153516644
2015-11-16,0.7650896559923732,0.7049979046040795,0.8773666195294461,0.5846316857445322,0.7317473445091717,0.7013682859146281
2015-11-17,0.7635575912616133,0.7041129412681282,0.8759680630046252,0.5801429350278292,0.7292227779918101,0.7007741046643817
2015-11-18,0.7675007779376863,0.7069702770258856,0.8774658855398053,0.5841351532047878,0.7355837725386415,0.7039956964051426
2015-11-19,0.7583115468562773,0.7056039097930233,0.8795791047307813,0.5909771125250259,0.7295934449985655,0.7124142193764825
2015-11-20,0.7593015483075559,0.7027118730735096,0.8782026668234569,0.5850572403794273,0.7286343408936874,0.7118497549167034
2015-11-23,0.7652736557671841,0.71257582721624,0.8866092931328848,0.5844492111714814,0.7285978947685675,0.709779790672747
2015-11-24,0.7647622549339868,0.712664935698673,0.8866910737514007,0.5871448286739549,0.7275994077706304,0.704757539807102
2015-11-25,0.7625403173986264,0.714106195119938,0.8870084502373659,0.5844245553857602,0.727355137210595,0.7037193109711319
2015-11-27,0.7717904100221991,0.7139785036561545,0.9043317063236292,0.5847496527876336,0.7277593932607983,0.7069483338687558
2015-11-30,0.7678190981982423,0.7140059098015253,0.9051949595062934,0.5800643572514859,0.7253795589759685,0.708111527526621
2015-12-01,0.7731635564821697,0.7146091995916027,0.9055345298744321,0.574094660546197,0.728158182021981,0.7065664115483952
2015-12-02,0.7757401231926306,0.7105420986431781,0.9050063662940565,0.5761063265290822,0.730157583108038,0.7079911069338833
2015-12-03,0.7781673883334697,0.7138034876424776,0.9062712235929261,0.5738275948541398,0.7377195891616523,0.715863836321691
2015-12-04,0.7851599236621003,0.695267947347274,0.9096848849313796,0.5606045134480047,0.7475559865324022,0.6918023968147795
2015-12-07,0.7855687917782268,0.6892530576079103,0.9095833868687975,0.5556951257322342,0.7477085571195575,0.6904850393864542
2015-12-08,0.7871889995193168,0.690817230685968,0.9072314592803398,0.5632414028393439,0.7440043862224682,0.6932649096147375
2015-12-09,0.7886120123557744,0.6751170036003561,0.9084404320628409,0.5586519171507404,0.7453251942014399,0.6854313827257117
2015-12-10,0.7891919218729484,0.6753547710407599,0.9091081328013851,0.5596482063208887,0.7446666779527294,0.6852392958251453
2015-12-11,0.7900086910959354,0.6899024002367171,0.911876095804274,0.5691750065195238,0.7468023756723383,0.6974851364233563
2015-12-14,0.7903326567024899,0.702259500865521,0.9126700569537052,0.5924725517824292,0.7520810355894093,0.7027316853645919
2015-12-15,0.7893183072868909,0.7026215174506986,0.9030664264404105,0.5990948627270064,0.7539711382425099,0.7143522766293745
2015-12-16,0.7909922439649969,0.690979748525511,0.9038752878669745,0.5928952898138461,0.7554887786428629,0.7044734508752122
2015-12-17,0.79194273590255,0.7025325240950447,0.9054402497518035,0.5977759884537731,0.7560993051256264,0.7109436630351537
2015-12-18,0.7941580836357008,0.7059004333223866,0.9114515333683808,0.6036441109811091,0.7592776826983352,0.7237147104117608
2015-12-21,0.7951631102102207,0.705417312654936,0.9133033911892446,0.6040204344844583,0.7612677491780857,0.7272163655874243
2015-12-22,0.7955973446735207,0.7069427666420744,0.9134822724807807,0.6055557805970245,0.7620793303146669,0.7299812994780656
2015-12-23,0.7962742533446344,0.7004460744688573,0.9137163994162554,0.6057877190441899,0.7645388179946536,0.7279548563145608
2015-12-24,0.7965629404815902,0.7001328168464445,0.9143700232474143,0.6047840468912296,0.7644728103343773,0.7274688223260755
2015-12-28,0.7964292556931198,0.6985300102106776,0.9141439098967228,0.6074052019020476,0.7644101460392262,0.7244524580182979
2015-12-29,0.7920202894261102,0.693786850078818,0.9125784833295518,0.6013034278818981,0.7599368925901125,0.7203643107290993
2015-12-30,0.7800458763761134,0.6822883031044639,0.9054849608152581,0.5850963757863619,0.7460697620271688,0.7093494395347274
2015-12-31,0.7555561649629728,0.6393557791061488,0.8940734571436983,0.5384521914836359,0.7173248715260624,0.6724783892428882
2016-01-04,0.7580379979415826,0.6328019784513286,0.8949987517445268,0.5303602790943741,0.7214960258910246,0.6612680015137037
2016-01-05,0.7256188625418515,0.6170090962237283,0.8853139032091265,0.505116822955456,0.6939170235703987,0.6451202661570805
2016-01-06,0.7189171179643933,0.603425178723976,0.8821878531462964,0.4882306844407105,0.6861270925254752,0.6338447478889483
2016-01-07,0.7281043359540361,0.6164448848150638,0.8903066715758889,0.5105449060363303,0.6954899166915268,0.6540468200081585
2016-01-08,0.7278021124741069,0.6274245892758904,0.8894039802889642,0.5302729162361387,0.6991542218868104,0.6634438237166159
2016-01-11,0.7030242472686826,0.5950115887071858,0.8795489040446869,0.5150256940688571,0.6779584684865714,0.6394337648745616
2016-01-12,0.6963589701579865,0.5953430371075302,0.8809538522180546,0.5120405806963871,0.6741663090770608,0.6375946457118403
2016-01-13,0.7154687052271683,0.6047132088816672,0.8879062673029064,0.5269904212764841,0.6955173173953193,0.6454466422286373
2016-01-14,0.7215033819853127,0.6149665491368946,0.8834261836496319,0.547370270279489,0.6910863418404444,0.6391241455142991
2016-01-15,0.7063294218186473,0.6253376088233262,0.8809490641597576,0.548879370256138,0.6801451878532477,0.6467490112399071
2016-01-19,0.702098626552137,0.6158540987120685,0.879328621445141,0.5398388057919816,0.675761616709641,0.6384550764501256
2016-01-20,0.6967693136062286,0.6172703575003565,0.8772518752403754,0.5304904833764894,0.6627495498427802,0.6457934388725745
2016-01-21,0.693871519780852,0.6186379487185514,0.8739049959071835,0.5213448473254665,0.6621142225451767,0.6326179422156136
2016-01-22,0.6987356311154317,0.6406004007049557,0.8757077977016849,0.5325302873131171,0.668707100014925,0.6446224503237801
2016-01-25,0.6965817984939715,0.6410869130742453,0.874498680810411,0.5295688574259061,0.664763120544329,0.6547009636236275
2016-01-26,0.697857527900726,0.6453626945516003,0.8744369314911241,0.5331038954239797,0.6655497901025416,0.6634726163361641
2016-01-27,0.7071828272030672,0.6391333422042141,0.8646274824360844,0.5335630387283422,0.6793653230165578,0.6681926896389452
2016-01-28,0.6672427398658324,0.6397160545601107,0.8588184182993972,0.4816167088318374,0.6609322393068224,0.654427616866604
2016-01-29,0.6869933105102917,0.6498701966698447,0.8659806286981966,0.4981302175415393,0.684557789938838,0.6647233327605351
2016-02-01,0.6885649344165786,0.645712988579937,0.8632758774013813,0.49403916864714836,0.6833417439041861,0.6638919423443226
2016-02-02,0.6933405093357607,0.6570915765321504,0.865889267469402,0.5031498350104724,0.6866720430596583,0.6769242747532902
2016-02-03,0.6934179284031907,0.6445312750490322,0.8666239833426328,0.507837348587371,0.6852746641869976,0.6708787722375971
2016-02-04,0.7055914631693888,0.6449142538045574,0.8735471606696258,0.5226192828122372,0.7289069707182592,0.6726448531607813
2016-02-05,0.7019701359604437,0.6356434228044342,0.8639920198701347,0.5033861084814782,0.722387177476499,0.6641500701555002
2016-02-08,0.7114946995720055,0.633851075936884,0.8660520616684946,0.5043728228140122,0.7266204655062096,0.6552566953275613
2016-02-09,0.6987034648361673,0.6266740420811169,0.863118340446743,0.48225285668572915,0.7192557640227693,0.6456090345695069
2016-02-10,0.6998497326838555,0.626351930863999,0.8620290811022794,0.4801509935789905,0.7156445172305842,0.6455741092359418
2016-02-11,0.690335602836349,0.6195228686899248,0.8450597247454811,0.4577633027532666,0.7283408643576187,0.640781326862205
2016-02-12,0.6999759254983757,0.6154846203547305,0.8280127529943386,0.4684975876916059,0.7288104976408996,0.636510621696266
2016-02-16,0.723566785820746,0.6197025920284497,0.8318874998851463,0.5089480230856892,0.7433706912832116,0.6463159009467233
2016-02-17,0.7292366900177532,0.6301813764456051,0.8332675901103713,0.5131695541078388,0.7459152699461545,0.649836120905241
2016-02-18,0.7293050867168082,0.6306012567221652,0.8331925865683917,0.5147323040281937,0.7461525031810017,0.6493200918199665
2016-02-19,0.7288152889409097,0.6320238133381878,0.8359388999817503,0.5162606203248483,0.7489806431690981,0.6490636830423321
2016-02-22,0.7323784553519687,0.6389847566060626,0.8380463805439752,0.5268098405377654,0.7527540066979151,0.6569174789483022
2016-02-23,0.7352458789898352,0.6462230123919573,0.841017275806712,0.5275463198238518,0.7529111586912427,0.662848754396499
2016-02-24,0.7352642871708311,0.6493069752817542,0.8391684241294939,0.5297210952935241,0.7526090164438326,0.6657231716338755
2016-02-25,0.7356246444018548,0.6436943055634131,0.8401220332762253,0.5212927627055804,0.7473194253354624,0.6591649241265553
2016-02-26,0.7367939457992756,0.6420864418592961,0.8375390834483613,0.5206762510660523,0.7443101512175123,0.6599837158344158
2016-02-29,0.736217446152177,0.6490254417620898,0.8384586607398495,0.5274800477636155,0.7458129281423921,0.6638928839290889
2016-03-01,0.7503033883349142,0.658192257497107,0.8498917527088312,0.5467284880865406,0.7696205830816393,0.6712630542230296
2016-03-02,0.7492677423789863,0.6541988384331384,0.8481077726223522,0.5422733694361542,0.7675246627583068,0.6733653672621723
2016-03-03,0.7710403114224846,0.6482303743697843,0.8448263783218007,0.546467223571879,0.7778024776964765,0.6709831057975099
2016-03-04,0.7613277565492714,0.666305642674407,0.8503741683809085,0.5547656679144534,0.7767985049724638,0.6743828623832256
2016-03-07,0.7569726464755452,0.6564614650257196,0.8491698291325362,0.5664719195729463,0.7766144452916961,0.6718916244286256
2016-03-08,0.7749452239417857,0.6507428446100391,0.8480150084214614,0.5898589901380635,0.7957541545022798,0.675916346431137
2016-03-09,0.7729017277958904,0.6479684851873732,0.844555181988214,0.5861706776780108,0.7969621634666676,0.6697914573087264
2016-03-10,0.7745823331590569,0.6488816551183446,0.8446822032951764,0.5857205058393735,0.7977616988364339,0.6700980566097041
2016-03-11,0.7781907265927822,0.6578949478605772,0.846787125413178,0.5972611256503758,0.8042082305502507,0.6841928649337321
2016-03-14,0.7792667648238115,0.6548859245165854,0.8455985899489771,0.5900411096246638,0.8031280878622246,0.6804259114482458
2016-03-15,0.7701474416753952,0.65483413151355,0.8454167697844568,0.5939100140698527,0.7967467509922028,0.6839682811966227
2016-03-16,0.7659263237891045,0.658775965918537,0.8407934513165795,0.5896351654651315,0.7967924559490687,0.6801995648324012
2016-03-17,0.7591291633804176,0.6587391860715462,0.8412072743512174,0.5784344469957813,0.782346272242315,0.6844178230046035
2016-03-18,0.7575816403760876,0.6598182148869955,0.8407732195815258,0.5767422777805978,0.7886089029519864,0.687920496053177
2016-03-21,0.756631642557983,0.6583184690140478,0.8392665608950916,0.5739961935103884,0.7860705967106306,0.6871988224468845
2016-03-22,0.7597667320486231,0.6600305362761831,0.843171826559694,0.5696844037541217,0.7809472705019215,0.6873214412883379
2016-03-23,0.7625455934139396,0.6636022223188586,0.8436015549249581,0.5681507472052293,0.7828032283485717,0.6896942480265859
2016-03-24,0.7619034984774998,0.6615048069101975,0.8410867875875934,0.5612449041661762,0.779478117636281,0.6841462353609383
2016-03-28,0.7698043023573264,0.6682528587815774,0.8436269281225741,0.561330844146457,0.7786778655677621,0.6832357161230104
2016-03-29,0.7694988458384788,0.6597822160874858,0.8375920792726661,0.5536107067778367,0.7740635466429949,0.6802142819175848
2016-03-30,0.7695754760347604,0.6604532231774645,0.8379683930650189,0.5568422620857856,0.774439286488017,0.6804497232760659
2016-03-31,0.7657315746761382,0.6570839758829958,0.8353116825294984,0.552060384065149,0.7695776542681378,0.6774388069253249
2016-04-01,0.7805575517958718,0.6546250719283051,0.8360220760795715,0.5390439329526859,0.781983473213029,0.6724066256446508
2016-04-04,0.7709506010978643,0.6598630379002265,0.8367051626387417,0.5382686087920941,0.7749333164677732,0.6745492037626473
2016-04-05,0.7729043109872014,0.663253015488225,0.838068645442912,0.5392683337343985,0.7772611229165298,0.6755657436698993
2016-04-06,0.7683990745036733,0.6700667971583025,0.8382947706569959,0.5478302279822512,0.7670776421755009,0.6816857360394137
2016-04-07,0.7732492715957069,0.6675108897508327,0.8416302674570347,0.5502962891906542,0.7696557117188175,0.6797475497833656
2016-04-08,0.7730247301963178,0.6647576703678991,0.8410440106354005,0.545983402616524,0.7682117691538177,0.6806240413418306
