Date,XLK,XLV,XLE,XLF,SPY
2015-01-05,-1.0758304545760897,-0.5166858664873888,-2.299894057105571,-1.5785765667459735,-1.6812755983118424
2015-01-06,-0.859705137768765,-0.35208691172919804,-0.8155899449717228,-1.1523530681379806,-0.895093680528988
2015-01-07,0.5066332222058318,2.167534441408718,0.0997823248945114,0.730112148643692,1.0652891756481502
2015-01-08,1.391049120972358,1.5712215118963657,1.1853224598158574,1.0508253551212203,1.5324607387650575
2015-01-09,-0.26279210069842024,-0.8782926637251338,-0.44552567214719146,-1.0202599362506684,-0.7679005674612651
2015-01-12,-0.8313963006537468,0.007797913170738719,-1.5961423883130805,-0.6367969738638415,-0.7516353861905749
2015-01-13,-0.10257621939419183,-0.4514052819675222,-0.44721704706863674,-0.27421008183101814,-0.29867372472281467
2015-01-14,-0.429898584738342,-0.18168976062751965,0.15353102796275692,-1.0767362589157679,-0.5893169906093934
2015-01-15,-0.9120991589335963,-1.0551034383923656,-0.7084699595606708,-0.9349100957266699,-0.8717098836434867
2015-01-16,0.5911932445692815,1.7327312906312402,1.715740157816165,0.8437489945129649,1.1231759266740338
2015-01-20,0.5034550944498875,-0.032631912897865684,0.04939533161085604,-0.3409388725487445,0.14525036567028288
2015-01-21,0.06044186170122378,0.15551209792727486,1.0722028283967948,0.15661609230558615,0.4059057882823558
2015-01-22,1.0288879497841485,1.0885689439063622,0.2374527269524797,1.7503085516503143,1.278695965269408
2015-01-23,-0.06971284031354512,-0.578210425574584,-0.4018304567712629,-0.822797854056706,-0.5392653840180059
2015-01-26,-0.3267613650747064,0.4598427626587047,0.7551574201514815,0.3368659996888328,0.1639338013008082
2015-01-27,-1.9973349561496794,-0.7121580817145197,-0.05004670587656613,-0.8274468570790132,-1.2374236534555036
2015-01-28,-0.16977463686520655,-1.4065001116186213,-2.187709410050713,-1.368277577544551,-1.2041336821374906
2015-01-29,0.5742483382857638,0.764521424130331,0.1655325504976495,0.5642703615826553,0.7797014741441981
2015-01-30,-0.8811495244963048,-1.5242281514145593,0.45201493804239773,-1.2235937809769093,-1.1814753443545045
2015-02-02,0.6256038532067919,0.4989015193558631,1.6133769583108313,1.13229574790256,1.0585529957514384
2015-02-03,0.7002765568913292,0.6040019569919571,1.4442578191135222,1.1754248229735358,1.242407095440166
2015-02-04,0.07657430905676627,-1.2281384324234186,-0.9151058162362387,-0.21421370953631044,-0.388279482811181
2015-02-05,0.5615771572646033,1.5535403225176723,0.7559524155405021,0.703798006292975,0.8554194729065316
2015-02-06,-0.2635189386326596,-0.8970220294429141,-0.001714611345497479,0.5457494166996669,-0.2944208996667194
2015-02-09,-0.15073644980585432,-1.1517067008924537,0.03891245158786808,-0.3932233234959651,-0.44844801079662266
2015-02-10,0.9266755828140705,1.5466384101707333,-0.04234381409951604,0.5440954516870206,0.9049813073924552
2015-02-11,0.2010716906783855,0.061843908147111784,-0.39579265514133477,-0.03006589763612373,0.006111453878478601
2015-02-12,0.8460970356417743,0.3039657277574002,0.689319288310951,0.6887162308991692,0.8129041912512756
2015-02-13,0.3683056323051057,0.34292859634359796,1.117063197109661,-0.08969902665499929,0.32271272658221273
2015-02-17,-0.0225337019834613,0.6476785184004834,0.14927148352244737,0.20817436459840521,0.09510377195159037
2015-02-18,0.008568857287645622,0.07362251732548569,-0.6631271782550086,-0.47739426324281087,-0.03735760805176534
2015-02-19,0.17926902161481995,0.12655383230714856,-0.2686059550613682,-0.3298220882274179,-0.110060762314858
2015-02-20,0.2865393915293358,0.9562031211888644,-0.2764835125455262,0.5086140229253946,0.49094084793082754
2015-02-23,-0.0074522497273699735,0.39925081127914086,-0.237266090388272,-0.20918521172604554,-0.058646403989721395
2015-02-24,0.14643005964385936,-0.15022012802513088,0.1328395175679076,0.32773351174986337,0.20859512437507405
2015-02-25,-0.4699031169712507,-0.07183846018443589,0.2797756225214765,-0.03006589763612373,-0.12220739092134676
2015-02-26,0.3625430653609672,0.22852467275600194,-1.0277333748691806,-0.20874599293219043,-0.15199024729622473
2015-02-27,-0.284591630638391,-0.49022750964510353,-0.25423694736417807,-0.2988972418909326,-0.35207770653286785
2015-03-02,0.4685332738413616,0.8154451169955078,-0.39296526249791025,0.5065914212822266,0.5187925627599743
2015-03-03,-0.4988492384157626,-0.8937885087041447,0.1842208118759912,-0.23830041320895526,-0.41492060003771
2015-03-04,-0.31603559917389046,0.4250088002963209,-0.09085805942525908,-0.47829418525694395,-0.4250240732570592
2015-03-05,-0.1310493057907821,0.30589062453763366,-0.33937098429315055,0.26907928888575056,0.0521934613762462
2015-03-06,-0.8792869974039655,-1.9097119592666516,-0.9924378065800921,-0.5694015337321825,-1.31696064497503
2015-03-09,0.25906395518087105,0.5489381900868601,-0.40400739701384175,0.29999278831143894,0.32526206878943653
2015-03-10,-1.4250648252234983,-1.0926682432465127,-0.7725076477188976,-1.6037110101904524,-1.513507420195329
2015-03-11,-0.48509607001527016,-0.08594780074800432,0.1427636526095721,0.4273893507310057,-0.256325285136894
2015-03-12,0.377736018404981,1.2123488958765474,-0.36064313572690443,1.5337583711261447,1.0877502477897754
2015-03-13,-0.42098103915069646,-0.21702492726410885,-0.21778054753767043,-0.5376377732714963,-0.5979126103811241
2015-03-16,0.726444292664007,2.0407216143800384,0.7116687962416892,0.8633370621599458,1.1450103648562175
2015-03-17,-0.03785649172087511,-0.30385805020898365,-0.22298504615254314,-0.20786547068623698,-0.3130372584938276
2015-03-18,0.8422383746353059,1.1882522574299275,1.5340387898733476,0.3841297761111394,1.0263808091146613
2015-03-19,-0.2412684184282369,0.5148827887585975,-0.8799547578128956,-0.7117683948993131,-0.45616853274589664
2015-03-20,0.37408282093455353,0.6498456659208215,0.7744625891080077,0.9525992904006233,0.742662882241426
