Date,pc1_var_explained
2017-09-06,0.48658595378282254
2017-09-07,0.4727742766753282
2017-09-08,0.4679515967564706
2017-09-11,0.4819166392730258
2017-09-12,0.48519397315348006
2017-09-13,0.4844595033436101
2017-09-14,0.4870786643235839
2017-09-15,0.4857425345014145
2017-09-18,0.485897226425959
2017-09-19,0.4800915195786805
2017-09-20,0.47896306656406573
2017-09-21,0.4752633566662543
2017-09-22,0.47679824283818073
2017-09-25,0.4327279957681366
2017-09-26,0.43120451579327446
2017-09-27,0.42893726722247444
2017-09-28,0.4289097556231934
2017-09-29,0.42988852259222976
2017-10-02,0.43087875948136023
2017-10-03,0.43229048815978555
2017-10-04,0.4307138994122686
2017-10-05,0.43230786867730725
2017-10-06,0.4338091569717551
2017-10-09,0.4293126534252089
2017-10-10,0.4329293789918997
2017-10-11,0.43291089371082947
2017-10-12,0.4349739308657036
2017-10-13,0.43556985590341607
2017-10-16,0.43623596079109256
2017-10-17,0.46472026293016316
2017-10-18,0.4657100920527121
2017-10-19,0.46217177133898324
2017-10-20,0.46535391809804283
2017-10-23,0.4646021233844721
2017-10-24,0.4631000545626065
2017-10-25,0.4635736663059558
2017-10-26,0.45668367171621344
2017-10-27,0.4556856739636783
2017-10-30,0.45851659358459385
2017-10-31,0.45954217396156977
2017-11-01,0.4606343335236386
2017-11-02,0.46009392608733113
2017-11-03,0.4492651821956122
2017-11-06,0.4528250564097773
2017-11-07,0.4502695045876608
2017-11-08,0.4568895117612917
2017-11-09,0.464833731611053
2017-11-10,0.4505607029023884
2017-11-13,0.44869869474281243
2017-11-14,0.45281349569145185
2017-11-15,0.4559055459844235
2017-11-16,0.4508545870196435
2017-11-17,0.44971573018506145
2017-11-20,0.44967081443959445
2017-11-21,0.45191030828784984
2017-11-22,0.45239791937802254
2017-11-24,0.44971852980090793
2017-11-27,0.4509048883596193
2017-11-28,0.45509264819558803
2017-11-29,0.4267146724747663
2017-11-30,0.4426744039984531
2017-12-01,0.44155636766047823
2017-12-04,0.4315225662813134
2017-12-05,0.433743867082143
2017-12-06,0.4329662243319931
2017-12-07,0.4342574079182507
2017-12-08,0.4399212152614068
2017-12-11,0.43947698760069126
2017-12-12,0.4388440012191788
2017-12-13,0.43867643691397623
2017-12-14,0.4408322197501321
2017-12-15,0.44462710822116025
2017-12-18,0.4125386089172081
2017-12-19,0.41605826312151045
2017-12-20,0.40904325806520553
2017-12-21,0.40470197430719823
2017-12-22,0.40687841808734176
2017-12-26,0.3622174084319689
2017-12-27,0.3621921770897305
2017-12-28,0.3633528582178025
2017-12-29,0.3546910519758808
2018-01-02,0.36418462712277494
2018-01-03,0.37420142370748233
2018-01-04,0.3758815367557805
2018-01-05,0.37886650753129225
2018-01-08,0.3783281427974091
2018-01-09,0.37292978861902637
2018-01-10,0.37113709279203316
2018-01-11,0.3758372971507389
2018-01-12,0.3756144591717796
2018-01-16,0.3739234996177665
2018-01-17,0.3960093246983989
2018-01-18,0.4020084532591018
2018-01-19,0.3851957636051024
2018-01-22,0.39624246890859355
2018-01-23,0.39872982555575004
2018-01-24,0.39672499385393833
2018-01-25,0.3929423496325815
2018-01-26,0.40748254601462053
2018-01-29,0.42201940685094425
2018-01-30,0.461495828509684
2018-01-31,0.45363363859311634
2018-02-01,0.4537806958169029
2018-02-02,0.5367481560651123
2018-02-05,0.6720774023091551
2018-02-06,0.6781878647242855
2018-02-07,0.6767710827399498
2018-02-08,0.7260282720345491
2018-02-09,0.7269401319463386
2018-02-12,0.7320437506315898
2018-02-13,0.7327006453201061
2018-02-14,0.7386730723880435
2018-02-15,0.7368628746754821
2018-02-16,0.7364211126351287
2018-02-20,0.735776268655771
2018-02-21,0.7350612874714189
2018-02-22,0.731681453358452
2018-02-23,0.7394913240653664
2018-02-26,0.7429081915087401
2018-02-27,0.7503771167318638
2018-02-28,0.7555292472437815
2018-03-01,0.7573589500921136
2018-03-02,0.7577579918123374
2018-03-05,0.7597232083541421
2018-03-06,0.7613104442151176
2018-03-07,0.7592624256377444
2018-03-08,0.7619036688739823
2018-03-09,0.7754109661102172
2018-03-12,0.777718110800361
2018-03-13,0.7775313216639066
2018-03-14,0.7784756128644956
2018-03-15,0.7802879242346425
2018-03-16,0.7809583996119536
2018-03-19,0.7898353767078842
2018-03-20,0.7918979877863175
2018-03-21,0.7835039980613335
2018-03-22,0.7953003416217981
2018-03-23,0.7969071823744754
2018-03-26,0.8044937310903647
2018-03-27,0.8062958023132594
2018-03-28,0.8027436759524377
2018-03-29,0.8073305646946451
2018-04-02,0.8144020039274708
2018-04-03,0.8169735205808337
2018-04-04,0.8160353647563413
2018-04-05,0.8150171741265854
2018-04-06,0.820689809128248
2018-04-09,0.8216494073505907
2018-04-10,0.8276346533828621
2018-04-11,0.8348884803883783
2018-04-12,0.8330035400581606
2018-04-13,0.830215518375888
2018-04-16,0.8386681885247783
2018-04-17,0.837059269406436
2018-04-18,0.8364551011514845
2018-04-19,0.8307178307699642
2018-04-20,0.82970748766154
2018-04-23,0.8296314751319726
2018-04-24,0.8311769722828447
2018-04-25,0.8326291526608082
2018-04-26,0.832143972489976
2018-04-27,0.8315550254173346
2018-04-30,0.8306171005358672
2018-05-01,0.8287928517121816
2018-05-02,0.828159848935693
2018-05-03,0.8306421066252513
2018-05-04,0.8308149226069662
2018-05-07,0.8317228784183277
2018-05-08,0.8300293978227795
2018-05-09,0.8308624367202107
2018-05-10,0.8310945725743667
2018-05-11,0.828850401960498
2018-05-14,0.827820102725678
2018-05-15,0.8266794493536053
2018-05-16,0.827365006941868
2018-05-17,0.8255572697156195
2018-05-18,0.8270462669504457
2018-05-21,0.8282257078777486
2018-05-22,0.8269392817350643
2018-05-23,0.8252726284156698
2018-05-24,0.8263894150824304
2018-05-25,0.8217173197221964
2018-05-29,0.8170585993444195
2018-05-30,0.8184169462751057
2018-05-31,0.8175742470923257
2018-06-01,0.8185554827264222
2018-06-04,0.8187204366942146
2018-06-05,0.8204330023214605
2018-06-06,0.8211384897206487
2018-06-07,0.8189177607209215
2018-06-08,0.817033646758231
2018-06-11,0.8206244523095565
2018-06-12,0.8205439106803608
2018-06-13,0.816180909132181
2018-06-14,0.7880573365284675
2018-06-15,0.7838433099965249
2018-06-18,0.783156095769075
2018-06-19,0.7586850149429608
2018-06-20,0.7600776015593657
2018-06-21,0.7568730419939041
2018-06-22,0.7536655833158996
2018-06-25,0.7531989667201264
2018-06-26,0.7539689449042235
2018-06-27,0.7506964406485367
2018-06-28,0.7504460662322134
2018-06-29,0.7517145499580336
2018-07-02,0.7493496505258236
2018-07-03,0.7399249407916415
2018-07-05,0.7364739960996153
2018-07-06,0.7343000115400447
2018-07-09,0.7313234926579638
2018-07-10,0.7290460570468966
2018-07-11,0.7293714052235789
2018-07-12,0.7259856177486256
2018-07-13,0.7259779698183524
2018-07-16,0.7195843817843984
2018-07-17,0.7189113523630218
2018-07-18,0.7081509301612374
2018-07-19,0.708199389795377
2018-07-20,0.7084068134710245
2018-07-23,0.7059908370761034
2018-07-24,0.7068424105994889
2018-07-25,0.7075068888795988
2018-07-26,0.6992437483217682
2018-07-27,0.6974476009629713
2018-07-30,0.6997995787394512
2018-07-31,0.6757824315856478
2018-08-01,0.6617649569628796
2018-08-02,0.6397732677355445
2018-08-03,0.6293007550085791
2018-08-06,0.6332071823278949
2018-08-07,0.6262480507593928
2018-08-08,0.6009258870363853
2018-08-09,0.5933385531009129
2018-08-10,0.5918731753229763
2018-08-13,0.5931481038743961
2018-08-14,0.5637834588692365
2018-08-15,0.5667318469680177
2018-08-16,0.5450284025502148
2018-08-17,0.546454040575849
2018-08-20,0.5436396050965894
2018-08-21,0.547018371077233
2018-08-22,0.5431879907324842
2018-08-23,0.5438163398983953
2018-08-24,0.548062555335972
2018-08-27,0.5619172982540495
2018-08-28,0.5619213012641499
2018-08-29,0.5635523633312884
2018-08-30,0.5578960303593394
2018-08-31,0.5587245335939474
2018-09-04,0.5525326094445719
2018-09-05,0.5493930033731019
2018-09-06,0.5499668158844374
2018-09-07,0.5532855264196995
2018-09-10,0.5554738086023421
2018-09-11,0.5552903371388463
2018-09-12,0.546058791893622
2018-09-13,0.5457158378506923
2018-09-14,0.5490432021993839
2018-09-17,0.5403749728422621
2018-09-18,0.5354269368721011
2018-09-19,0.5363345761100745
2018-09-20,0.5404827531647807
2018-09-21,0.5410219646472885
2018-09-24,0.5358279130224606
2018-09-25,0.5376817474163075
2018-09-26,0.5378878800642113
2018-09-27,0.5360138950864279
2018-09-28,0.5359273004498128
2018-10-01,0.5399590184685978
2018-10-02,0.5364413266374273
2018-10-03,0.5336487173521106
2018-10-04,0.5216597777777933
2018-10-05,0.5029946797122944
2018-10-08,0.4984752156714611
2018-10-09,0.48799711920913597
2018-10-10,0.5797557833699576
2018-10-11,0.6138926760154703
2018-10-12,0.607433470870773
2018-10-15,0.6138704565546913
2018-10-16,0.6284632279336968
2018-10-17,0.6255420365923328
2018-10-18,0.6327274999161185
2018-10-19,0.6294501778338625
2018-10-22,0.6271910832795611
2018-10-23,0.6317764405578472
2018-10-24,0.6820190035840189
2018-10-25,0.6902008892541255
2018-10-26,0.6943111474928609
2018-10-29,0.686490182572833
2018-10-30,0.6974231302345655
2018-10-31,0.6910668438187649
2018-11-01,0.6955852924070911
2018-11-02,0.7009540046252223
