Date,avg_pairwise_corr,high_threshold,low_threshold,regime
2015-07-20,0.5976834376318542,0.670160604032936,0.3369576937675972,mid
2015-07-21,0.6076853836752866,0.670160604032936,0.3369576937675972,mid
2015-07-22,0.5962726055319861,0.670160604032936,0.3369576937675972,mid
2015-07-23,0.5857090509334258,0.670160604032936,0.3369576937675972,mid
2015-07-24,0.5907042983658398,0.670160604032936,0.3369576937675972,mid
2015-07-27,0.5835838872578306,0.670160604032936,0.3369576937675972,mid
2015-07-28,0.5944670496845744,0.670160604032936,0.3369576937675972,mid
2015-07-29,0.5913342514219079,0.670160604032936,0.3369576937675972,mid
2015-07-30,0.5909928994655501,0.670160604032936,0.3369576937675972,mid
2015-07-31,0.5831554414070549,0.670160604032936,0.3369576937675972,mid
2015-08-03,0.60272653246774,0.670160604032936,0.3369576937675972,mid
2015-08-04,0.6028196344247367,0.670160604032936,0.3369576937675972,mid
2015-08-05,0.6018946334204918,0.670160604032936,0.3369576937675972,mid
2015-08-06,0.5681980834789353,0.670160604032936,0.3369576937675972,mid
2015-08-07,0.5624294904712827,0.670160604032936,0.3369576937675972,mid
2015-08-10,0.5752313507538466,0.670160604032936,0.3369576937675972,mid
2015-08-11,0.5730821427094762,0.670160604032936,0.3369576937675972,mid
2015-08-12,0.5632785316502092,0.670160604032936,0.3369576937675972,mid
2015-08-13,0.562656788667084,0.670160604032936,0.3369576937675972,mid
2015-08-14,0.5648105884212441,0.670160604032936,0.3369576937675972,mid
2015-08-17,0.5645680512505393,0.670160604032936,0.3369576937675972,mid
2015-08-18,0.565160703447757,0.670160604032936,0.3369576937675972,mid
2015-08-19,0.5710690105257561,0.670160604032936,0.3369576937675972,mid
2015-08-20,0.6020127540814453,0.670160604032936,0.3369576937675972,mid
2015-08-21,0.6519919677508995,0.670160604032936,0.3369576937675972,mid
2015-08-24,0.7153476438131596,0.670160604032936,0.3369576937675972,high
2015-08-25,0.7170732925005247,0.670160604032936,0.3369576937675972,high
2015-08-26,0.7520585130222924,0.670160604032936,0.3369576937675972,high
2015-08-27,0.7658045143295316,0.670160604032936,0.3369576937675972,high
2015-08-28,0.7572440802765338,0.670160604032936,0.3369576937675972,high
2015-08-31,0.7484740267647996,0.670160604032936,0.3369576937675972,high
2015-09-01,0.7657288528042149,0.670160604032936,0.3369576937675972,high
2015-09-02,0.7733922355211661,0.670160604032936,0.3369576937675972,high
2015-09-03,0.7708546421090109,0.670160604032936,0.3369576937675972,high
2015-09-04,0.776220394096003,0.670160604032936,0.3369576937675972,high
2015-09-08,0.78366113976003,0.670160604032936,0.3369576937675972,high
2015-09-09,0.7861976167892255,0.670160604032936,0.3369576937675972,high
2015-09-10,0.7880215653972221,0.670160604032936,0.3369576937675972,high
2015-09-11,0.7853298857176457,0.670160604032936,0.3369576937675972,high
2015-09-14,0.7856261315518543,0.670160604032936,0.3369576937675972,high
2015-09-15,0.790623950913388,0.670160604032936,0.3369576937675972,high
2015-09-16,0.7836493758213859,0.670160604032936,0.3369576937675972,high
2015-09-17,0.7789676861386695,0.670160604032936,0.3369576937675972,high
2015-09-18,0.7843150032509668,0.670160604032936,0.3369576937675972,high
2015-09-21,0.7765712359856455,0.670160604032936,0.3369576937675972,high
2015-09-22,0.7775790620651849,0.670160604032936,0.3369576937675972,high
2015-09-23,0.7771981534622574,0.670160604032936,0.3369576937675972,high
2015-09-24,0.7742709114799395,0.670160604032936,0.3369576937675972,high
2015-09-25,0.758710300296961,0.670160604032936,0.3369576937675972,high
2015-09-28,0.7692836359216865,0.670160604032936,0.3369576937675972,high
2015-09-29,0.7686288330809233,0.670160604032936,0.3369576937675972,high
2015-09-30,0.7744099843231601,0.670160604032936,0.3369576937675972,high
2015-10-01,0.7721531976240096,0.670160604032936,0.3369576937675972,high
2015-10-02,0.770603829235274,0.670160604032936,0.3369576937675972,high
2015-10-05,0.7704917781748084,0.670160604032936,0.3369576937675972,high
2015-10-06,0.7576063736491455,0.670160604032936,0.3369576937675972,high
2015-10-07,0.758450400500501,0.670160604032936,0.3369576937675972,high
2015-10-08,0.759363301048246,0.670160604032936,0.3369576937675972,high
2015-10-09,0.7591142421354857,0.670160604032936,0.3369576937675972,high
2015-10-12,0.7567361346504016,0.670160604032936,0.3369576937675972,high
2015-10-13,0.757736450305662,0.670160604032936,0.3369576937675972,high
2015-10-14,0.7559399687926655,0.670160604032936,0.3369576937675972,high
2015-10-15,0.7596096469287321,0.670160604032936,0.3369576937675972,high
2015-10-16,0.7572140045307448,0.670160604032936,0.3369576937675972,high
2015-10-19,0.7545244531931797,0.670160604032936,0.3369576937675972,high
2015-10-20,0.7498906815746639,0.670160604032936,0.3369576937675972,high
2015-10-21,0.751376881725947,0.670160604032936,0.3369576937675972,high
2015-10-22,0.745753095114885,0.670160604032936,0.3369576937675972,high
2015-10-23,0.7413938356482689,0.670160604032936,0.3369576937675972,high
2015-10-26,0.7386224533331897,0.670160604032936,0.3369576937675972,high
2015-10-27,0.7331911886288226,0.670160604032936,0.3369576937675972,high
2015-10-28,0.734096151157093,0.670160604032936,0.3369576937675972,high
2015-10-29,0.733373107789995,0.670160604032936,0.3369576937675972,high
2015-10-30,0.7299584027605682,0.670160604032936,0.3369576937675972,high
2015-11-02,0.734152694044913,0.670160604032936,0.3369576937675972,high
2015-11-03,0.7323082418431074,0.670160604032936,0.3369576937675972,high
2015-11-04,0.72667810687058,0.670160604032936,0.3369576937675972,high
2015-11-05,0.7259057829640513,0.670160604032936,0.3369576937675972,high
2015-11-06,0.728672374541372,0.670160604032936,0.3369576937675972,high
2015-11-09,0.7303005047632318,0.670160604032936,0.3369576937675972,high
2015-11-10,0.7288067344853566,0.670160604032936,0.3369576937675972,high
2015-11-11,0.7280917108337923,0.670160604032936,0.3369576937675972,high
2015-11-12,0.7269709233939099,0.670160604032936,0.3369576937675972,high
2015-11-13,0.7254073661521211,0.670160604032936,0.3369576937675972,high
2015-11-16,0.7275335827157052,0.670160604032936,0.3369576937675972,high
2015-11-17,0.725629735536398,0.670160604032936,0.3369576937675972,high
2015-11-18,0.7292752604419915,0.670160604032936,0.3369576937675972,high
2015-11-19,0.7294132230466926,0.670160604032936,0.3369576937675972,high
2015-11-20,0.7276262373990567,0.670160604032936,0.3369576937675972,high
2015-11-23,0.7312142787881841,0.670160604032936,0.3369576937675972,high
2015-11-24,0.730603340105958,0.670160604032936,0.3369576937675972,high
2015-11-25,0.7298589943872363,0.670160604032936,0.3369576937675972,high
2015-11-27,0.7349263333198618,0.670160604032936,0.3369576937675972,high
2015-11-30,0.7334292352100227,0.670160604032936,0.3369576937675972,high
2015-12-01,0.733687756677463,0.670160604032936,0.3369576937675972,high
2015-12-02,0.7342572674501447,0.670160604032936,0.3369576937675972,high
2015-12-03,0.7376088533177261,0.670160604032936,0.3369576937675972,high
2015-12-04,0.7316792754559901,0.670160604032936,0.3369576937675972,high
2015-12-07,0.7297156597488635,0.670160604032936,0.3369576937675972,high
2015-12-08,0.7309580646936956,0.670160604032936,0.3369576937675972,high
2015-12-09,0.7269296570161439,0.670160604032936,0.3369576937675972,high
2015-12-10,0.7272015009689762,0.670160604032936,0.3369576937675972,high
2015-12-11,0.7342082842920242,0.670160604032936,0.3369576937675972,high
2015-12-14,0.7420912478763576,0.670160604032936,0.3369576937675972,high
2015-12-15,0.7437374214628151,0.670160604032936,0.3369576937675972,high
2015-12-16,0.7397841332815672,0.670160604032936,0.3369576937675972,high
2015-12-17,0.7441224110606585,0.670160604032936,0.3369576937675972,high
2015-12-18,0.7496910924029456,0.670160604032936,0.3369576937675972,high
2015-12-21,0.751064727217395,0.670160604032936,0.3369576937675972,high
2015-12-22,0.7522731323643556,0.670160604032936,0.3369576937675972,high
2015-12-23,0.751453020097192,0.670160604032936,0.3369576937675972,high
2015-12-24,0.7512985766878552,0.670160604032936,0.3369576937675972,high
2015-12-28,0.750895163626682,0.670160604032936,0.3369576937675972,high
2015-12-29,0.746665042339265,0.670160604032936,0.3369576937675972,high
2015-12-30,0.7347224529406823,0.670160604032936,0.3369576937675972,high
2015-12-31,0.7028734755775677,0.670160604032936,0.3369576937675972,high
2016-01-04,0.6998271724394235,0.670160604032936,0.3369576937675972,high
2016-01-05,0.6786826624429403,0.670160604032936,0.3369576937675972,high
2016-01-06,0.6687887791149666,0.670160604032936,0.3369576937675972,mid
2016-01-07,0.6824895891801673,0.670160604032936,0.3369576937675972,high
2016-01-08,0.6895836073130877,0.670160604032936,0.3369576937675972,high
2016-01-11,0.6683337779084243,0.670160604032936,0.3369576937675972,mid
2016-01-12,0.66607623249481,0.670160604032936,0.3369576937675972,mid
2016-01-13,0.6793404270520305,0.670160604032936,0.3369576937675972,high
2016-01-14,0.6829128120676785,0.670160604032936,0.3369576937675972,high
2016-01-15,0.681398277358504,0.670160604032936,0.3369576937675972,high
2016-01-19,0.6752228076101825,0.670160604032936,0.3369576937675972,high
2016-01-20,0.6717208364064674,0.670160604032936,0.3369576937675972,high
2016-01-21,0.6670819127488073,0.670160604032936,0.3369576937675972,mid
2016-01-22,0.6768172778623157,0.670160604032936,0.3369576937675972,high
2016-01-25,0.6768667223287483,0.670160604032936,0.3369576937675972,high
2016-01-26,0.6799639093010227,0.670160604032936,0.3369576937675972,high
2016-01-27,0.6820107838712018,0.670160604032936,0.3369576937675972,high
2016-01-28,0.6604589629551008,0.670160604032936,0.3369576937675972,mid
2016-01-29,0.6750425793532076,0.670160604032936,0.3369576937675972,high
2016-02-01,0.673137775882259,0.670160604032936,0.3369576937675972,high
2016-02-02,0.6805112510267889,0.670160604032936,0.3369576937675972,high
2016-02-03,0.6780939953011368,0.670160604032936,0.3369576937675972,high
2016-02-04,0.6913706640558083,0.670160604032936,0.3369576937675972,high
2016-02-05,0.6819214891247484,0.670160604032936,0.3369576937675972,high
2016-02-08,0.6829413034708612,0.670160604032936,0.3369576937675972,high
2016-02-09,0.6726022504403386,0.670160604032936,0.3369576937675972,high
2016-02-10,0.6716000607826084,0.670160604032936,0.3369576937675972,high
2016-02-11,0.6636339483741408,0.670160604032936,0.3369576937675972,mid
2016-02-12,0.6628820009793693,0.670160604032936,0.3369576937675972,mid
2016-02-16,0.678965248841661,0.670160604032936,0.3369576937675972,high
2016-02-17,0.683601100255494,0.670160604032936,0.3369576937675972,high
2016-02-18,0.6838839715060878,0.670160604032936,0.3369576937675972,high
2016-02-19,0.6851804914661876,0.670160604032936,0.3369576937675972,high
2016-02-22,0.6909818197809982,0.670160604032936,0.3369576937675972,high
2016-02-23,0.6942987333500165,0.670160604032936,0.3369576937675972,high
2016-02-24,0.6952988283255519,0.670160604032936,0.3369576937675972,high
2016-02-25,0.6912030159015151,0.670160604032936,0.3369576937675972,high
2016-02-26,0.6902315982041523,0.670160604032936,0.3369576937675972,high
2016-02-29,0.6934812347482021,0.670160604032936,0.3369576937675972,high
2016-03-01,0.7076665873220103,0.670160604032936,0.3369576937675972,high
2016-03-02,0.7057896254818518,0.670160604032936,0.3369576937675972,high
2016-03-03,0.7098916451966558,0.670160604032936,0.3369576937675972,high
2016-03-04,0.7139924338124549,0.670160604032936,0.3369576937675972,high
2016-03-07,0.7129303216545115,0.670160604032936,0.3369576937675972,high
2016-03-08,0.7225387613407944,0.670160604032936,0.3369576937675972,high
2016-03-09,0.719724948904147,0.670160604032936,0.3369576937675972,high
2016-03-10,0.7202877421430149,0.670160604032936,0.3369576937675972,high
2016-03-11,0.7280891701668161,0.670160604032936,0.3369576937675972,high
2016-03-14,0.7255577313707514,0.670160604032936,0.3369576937675972,high
2016-03-15,0.7241705648720133,0.670160604032936,0.3369576937675972,high
2016-03-16,0.7220204878784705,0.670160604032936,0.3369576937675972,high
2016-03-17,0.7173790276743136,0.670160604032936,0.3369576937675972,high
2016-03-18,0.7185741252717284,0.670160604032936,0.3369576937675972,high
2016-03-21,0.7169137141891709,0.670160604032936,0.3369576937675972,high
2016-03-22,0.7168203684048136,0.670160604032936,0.3369576937675972,high
2016-03-23,0.7183995990396905,0.670160604032936,0.3369576937675972,high
2016-03-24,0.7148940583564477,0.670160604032936,0.3369576937675972,high
2016-03-28,0.7174880858497845,0.670160604032936,0.3369576937675972,high
2016-03-29,0.7124602794228413,0.670160604032936,0.3369576937675972,high
2016-03-30,0.713288060687852,0.670160604032936,0.3369576937675972,high
2016-03-31,0.709534013057874,0.670160604032936,0.3369576937675972,high
2016-04-01,0.7107731219356858,0.670160604032936,0.3369576937675972,high
2016-04-04,0.7092116551098911,0.670160604032936,0.3369576937675972,high
2016-04-05,0.7110535287065277,0.670160604032936,0.3369576937675972,high
2016-04-06,0.7122257080860228,0.670160604032936,0.3369576937675972,high
2016-04-07,0.7136816632494019,0.670160604032936,0.3369576937675972,high
2016-04-08,0.7122742707186315,0.670160604032936,0.3369576937675972,high
2016-04-11,0.7139939121195438,0.670160604032936,0.3369576937675972,high
2016-04-12,0.7149112333121664,0.670160604032936,0.3369576937675972,high
2016-04-13,0.7129648503229017,0.670160604032936,0.3369576937675972,high
2016-04-14,0.7093767659840647,0.670160604032936,0.3369576937675972,high
2016-04-15,0.7147694650269472,0.670160604032936,0.3369576937675972,high
2016-04-18,0.7170985090912914,0.670160604032936,0.3369576937675972,high
2016-04-19,0.7153407746114023,0.670160604032936,0.3369576937675972,high
2016-04-20,0.7202365039452993,0.670160604032936,0.3369576937675972,high
2016-04-21,0.7185339811206788,0.670160604032936,0.3369576937675972,high
2016-04-22,0.7014788354581603,0.670160604032936,0.3369576937675972,high
2016-04-25,0.70123893670588,0.670160604032936,0.3369576937675972,high
2016-04-26,0.6972529260234822,0.670160604032936,0.3369576937675972,high
2016-04-27,0.6982183611819969,0.670160604032936,0.3369576937675972,high
2016-04-28,0.6953517417368364,0.670160604032936,0.3369576937675972,high
2016-04-29,0.6893541738186291,0.670160604032936,0.3369576937675972,high
2016-05-02,0.6890756310744083,0.670160604032936,0.3369576937675972,high
2016-05-03,0.6887506731663539,0.670160604032936,0.3369576937675972,high
2016-05-04,0.6874467812268152,0.670160604032936,0.3369576937675972,high
2016-05-05,0.6877945845259528,0.670160604032936,0.3369576937675972,high
2016-05-06,0.6867014887466535,0.670160604032936,0.3369576937675972,high
2016-05-09,0.6808583670624975,0.670160604032936,0.3369576937675972,high
2016-05-10,0.6828325856886345,0.670160604032936,0.3369576937675972,high
2016-05-11,0.6835300939752352,0.670160604032936,0.3369576937675972,high
2016-05-12,0.6832294130336245,0.670160604032936,0.3369576937675972,high
2016-05-13,0.6838599396031203,0.670160604032936,0.3369576937675972,high
2016-05-16,0.682499011756995,0.670160604032936,0.3369576937675972,high
2016-05-17,0.6699139138507899,0.670160604032936,0.3369576937675972,mid
2016-05-18,0.6617637342412744,0.670160604032936,0.3369576937675972,mid
2016-05-19,0.6672243671227523,0.670160604032936,0.3369576937675972,mid
2016-05-20,0.6680357191910616,0.670160604032936,0.3369576937675972,mid
2016-05-23,0.6529681268747226,0.670160604032936,0.3369576937675972,mid
2016-05-24,0.6466316481474582,0.670160604032936,0.3369576937675972,mid
2016-05-25,0.6362834713671999,0.670160604032936,0.3369576937675972,mid
2016-05-26,0.6378990942812105,0.670160604032936,0.3369576937675972,mid
2016-05-27,0.6393433518380501,0.670160604032936,0.3369576937675972,mid
2016-05-31,0.6454684290000273,0.670160604032936,0.3369576937675972,mid
2016-06-01,0.6323921767536356,0.670160604032936,0.3369576937675972,mid
2016-06-02,0.6214613539007361,0.670160604032936,0.3369576937675972,mid
2016-06-03,0.6175860869330291,0.670160604032936,0.3369576937675972,mid
2016-06-06,0.6182380172583204,0.670160604032936,0.3369576937675972,mid
2016-06-07,0.640850116919566,0.670160604032936,0.3369576937675972,mid
2016-06-08,0.6262317928996295,0.670160604032936,0.3369576937675972,mid
2016-06-09,0.6292620449456067,0.670160604032936,0.3369576937675972,mid
2016-06-10,0.616046853966277,0.670160604032936,0.3369576937675972,mid
2016-06-13,0.6245194208127006,0.670160604032936,0.3369576937675972,mid
2016-06-14,0.623169682166798,0.670160604032936,0.3369576937675972,mid
2016-06-15,0.6100597156172998,0.670160604032936,0.3369576937675972,mid
2016-06-16,0.6038849250861841,0.670160604032936,0.3369576937675972,mid
2016-06-17,0.6065657141569402,0.670160604032936,0.3369576937675972,mid
2016-06-20,0.6107779131757208,0.670160604032936,0.3369576937675972,mid
2016-06-21,0.6130274949736526,0.670160604032936,0.3369576937675972,mid
2016-06-22,0.6064374728784735,0.670160604032936,0.3369576937675972,mid
2016-06-23,0.6081183440098542,0.670160604032936,0.3369576937675972,mid
2016-06-24,0.6455164222913581,0.670160604032936,0.3369576937675972,mid
2016-06-27,0.6604827638300156,0.670160604032936,0.3369576937675972,mid
2016-06-28,0.6745951720481083,0.670160604032936,0.3369576937675972,high
2016-06-29,0.6756398662463038,0.670160604032936,0.3369576937675972,high
2016-06-30,0.6701498875618191,0.670160604032936,0.3369576937675972,mid
2016-07-01,0.669750085115302,0.670160604032936,0.3369576937675972,mid
2016-07-05,0.6713880240232392,0.670160604032936,0.3369576937675972,high
2016-07-06,0.672322616713002,0.670160604032936,0.3369576937675972,high
2016-07-07,0.6682152113172607,0.670160604032936,0.3369576937675972,mid
2016-07-08,0.6554160254385776,0.670160604032936,0.3369576937675972,mid
2016-07-11,0.6555405701703767,0.670160604032936,0.3369576937675972,mid
2016-07-12,0.6600715736785622,0.670160604032936,0.3369576937675972,mid
2016-07-13,0.6606725812047686,0.670160604032936,0.3369576937675972,mid
2016-07-14,0.6686988320858379,0.670160604032936,0.3369576937675972,mid
2016-07-15,0.6652045236196262,0.670160604032936,0.3369576937675972,mid
2016-07-18,0.6656146025217998,0.670160604032936,0.3369576937675972,mid
2016-07-19,0.6656971396267989,0.670160604032936,0.3369576937675972,mid
2016-07-20,0.6485805058848505,0.670160604032936,0.3369576937675972,mid
2016-07-21,0.6477573365765609,0.670160604032936,0.3369576937675972,mid
2016-07-22,0.6542948222424533,0.670160604032936,0.3369576937675972,mid
2016-07-25,0.6582122995781988,0.670160604032936,0.3369576937675972,mid
2016-07-26,0.6687516768116663,0.670160604032936,0.3369576937675972,mid
2016-07-27,0.6657038999412911,0.670160604032936,0.3369576937675972,mid
2016-07-28,0.6668103316827474,0.670160604032936,0.3369576937675972,mid
2016-07-29,0.6696065104948903,0.670160604032936,0.3369576937675972,mid
2016-08-01,0.6524517771193258,0.670160604032936,0.3369576937675972,mid
2016-08-02,0.6502992953819757,0.670160604032936,0.3369576937675972,mid
2016-08-03,0.6471729211337919,0.670160604032936,0.3369576937675972,mid
2016-08-04,0.6481848924039261,0.670160604032936,0.3369576937675972,mid
2016-08-05,0.6480117079521438,0.670160604032936,0.3369576937675972,mid
2016-08-08,0.6424060003069397,0.670160604032936,0.3369576937675972,mid
2016-08-09,0.6495015651444059,0.670160604032936,0.3369576937675972,mid
2016-08-10,0.6578800485855981,0.670160604032936,0.3369576937675972,mid
2016-08-11,0.6543795852586888,0.670160604032936,0.3369576937675972,mid
2016-08-12,0.6554873312014383,0.670160604032936,0.3369576937675972,mid
2016-08-15,0.6519211969500028,0.670160604032936,0.3369576937675972,mid
2016-08-16,0.6550724468012291,0.670160604032936,0.3369576937675972,mid
2016-08-17,0.6567983733595582,0.670160604032936,0.3369576937675972,mid
2016-08-18,0.6493127634451085,0.670160604032936,0.3369576937675972,mid
2016-08-19,0.6489610295497786,0.670160604032936,0.3369576937675972,mid
2016-08-22,0.6474867763930858,0.670160604032936,0.3369576937675972,mid
2016-08-23,0.647151102606858,0.670160604032936,0.3369576937675972,mid
2016-08-24,0.6413273550485973,0.670160604032936,0.3369576937675972,mid
2016-08-25,0.6449424060340351,0.670160604032936,0.3369576937675972,mid
2016-08-26,0.6434821570618509,0.670160604032936,0.3369576937675972,mid
2016-08-29,0.6475825629993305,0.670160604032936,0.3369576937675972,mid
2016-08-30,0.6640476989675892,0.670160604032936,0.3369576937675972,mid
2016-08-31,0.6629738542932139,0.670160604032936,0.3369576937675972,mid
2016-09-01,0.6688614651521161,0.670160604032936,0.3369576937675972,mid
2016-09-02,0.6755806577785242,0.670160604032936,0.3369576937675972,high
2016-09-06,0.6711377680612639,0.670160604032936,0.3369576937675972,high
2016-09-07,0.6730226644663047,0.670160604032936,0.3369576937675972,high
2016-09-08,0.6643994362389378,0.670160604032936,0.3369576937675972,mid
2016-09-09,0.681812499439239,0.670160604032936,0.3369576937675972,high
2016-09-12,0.682422796212752,0.670160604032936,0.3369576937675972,high
2016-09-13,0.6919178071602642,0.670160604032936,0.3369576937675972,high
2016-09-14,0.6933700864042431,0.670160604032936,0.3369576937675972,high
2016-09-15,0.703801427520141,0.670160604032936,0.3369576937675972,high
2016-09-16,0.6984622334498685,0.670160604032936,0.3369576937675972,high
2016-09-19,0.6992428291363608,0.670160604032936,0.3369576937675972,high
2016-09-20,0.6996219863492946,0.670160604032936,0.3369576937675972,high
2016-09-21,0.7015709453211211,0.670160604032936,0.3369576937675972,high
2016-09-22,0.6983919446346741,0.670160604032936,0.3369576937675972,high
2016-09-23,0.7037218342478252,0.670160604032936,0.3369576937675972,high
2016-09-26,0.7123763676423525,0.670160604032936,0.3369576937675972,high
2016-09-27,0.7090306675179788,0.670160604032936,0.3369576937675972,high
2016-09-28,0.6925905342583815,0.670160604032936,0.3369576937675972,high
2016-09-29,0.6900536033972379,0.670160604032936,0.3369576937675972,high
2016-09-30,0.6916975317325303,0.670160604032936,0.3369576937675972,high
2016-10-03,0.6890903760431611,0.670160604032936,0.3369576937675972,high
2016-10-04,0.6884209664803086,0.670160604032936,0.3369576937675972,high
2016-10-05,0.6885424974664183,0.670160604032936,0.3369576937675972,high
2016-10-06,0.6884523164280276,0.670160604032936,0.3369576937675972,high
2016-10-07,0.6894944371274283,0.670160604032936,0.3369576937675972,high
2016-10-10,0.6967534033865591,0.670160604032936,0.3369576937675972,high
2016-10-11,0.6962676371584108,0.670160604032936,0.3369576937675972,high
2016-10-12,0.69653089232961,0.670160604032936,0.3369576937675972,high
2016-10-13,0.7031389333076565,0.670160604032936,0.3369576937675972,high
2016-10-14,0.700740083231087,0.670160604032936,0.3369576937675972,high
2016-10-17,0.701520047192674,0.670160604032936,0.3369576937675972,high
2016-10-18,0.6966773613770258,0.670160604032936,0.3369576937675972,high
2016-10-19,0.6937957390886971,0.670160604032936,0.3369576937675972,high
2016-10-20,0.6967615397618618,0.670160604032936,0.3369576937675972,high
2016-10-21,0.695742557053495,0.670160604032936,0.3369576937675972,high
2016-10-24,0.6937024626275919,0.670160604032936,0.3369576937675972,high
2016-10-25,0.6999324931803899,0.670160604032936,0.3369576937675972,high
2016-10-26,0.6956124539259968,0.670160604032936,0.3369576937675972,high
2016-10-27,0.696147055010795,0.670160604032936,0.3369576937675972,high
2016-10-28,0.6892521988952206,0.670160604032936,0.3369576937675972,high
2016-10-31,0.6818882792105686,0.670160604032936,0.3369576937675972,high
2016-11-01,0.637606436276788,0.670160604032936,0.3369576937675972,mid
2016-11-02,0.6159630004272184,0.670160604032936,0.3369576937675972,mid
2016-11-03,0.5817806345680187,0.670160604032936,0.3369576937675972,mid
2016-11-04,0.5556717980364163,0.670160604032936,0.3369576937675972,mid
2016-11-07,0.583580985455279,0.670160604032936,0.3369576937675972,mid
2016-11-08,0.5871010304815204,0.670160604032936,0.3369576937675972,mid
2016-11-09,0.563581258346884,0.670160604032936,0.3369576937675972,mid
2016-11-10,0.513254794129194,0.670160604032936,0.3369576937675972,mid
2016-11-11,0.5084380555607099,0.670160604032936,0.3369576937675972,mid
2016-11-14,0.4691654409570301,0.670160604032936,0.3369576937675972,mid
2016-11-15,0.4676389586541007,0.670160604032936,0.3369576937675972,mid
2016-11-16,0.4520296774560961,0.670160604032936,0.3369576937675972,mid
2016-11-17,0.4498948921961967,0.670160604032936,0.3369576937675972,mid
2016-11-18,0.4454033543937819,0.670160604032936,0.3369576937675972,mid
2016-11-21,0.4478467280557023,0.670160604032936,0.3369576937675972,mid
2016-11-22,0.4438733617389863,0.670160604032936,0.3369576937675972,mid
2016-11-23,0.44173041465854884,0.670160604032936,0.3369576937675972,mid
2016-11-25,0.4428081536484396,0.670160604032936,0.3369576937675972,mid
2016-11-28,0.44526104929460497,0.670160604032936,0.3369576937675972,mid
2016-11-29,0.44042197597066085,0.670160604032936,0.3369576937675972,mid
2016-11-30,0.4059832935649006,0.670160604032936,0.3369576937675972,mid
2016-12-01,0.38787519581506386,0.670160604032936,0.3369576937675972,mid
2016-12-02,0.38771091634838006,0.670160604032936,0.3369576937675972,mid
