Date,XLK,XLV,XLE,XLF,SPY
2015-03-11,18.163150787353516,59.03654479980469,24.218130111694336,15.774636268615723,169.3548583984375
2015-03-12,18.281461715698242,59.81802749633789,24.063945770263672,16.11683464050293,171.50802612304688
2015-03-13,18.18068504333496,59.70163345336914,23.973995208740234,16.004961013793945,170.4562530517578
2015-03-16,18.395395278930664,61.02354049682617,24.298444747924805,16.2023983001709,172.73361206054688
2015-03-17,18.399776458740234,60.84896469116211,24.20528793334961,16.162912368774414,172.22019958496094
2015-03-18,18.649545669555664,61.63874816894531,24.908802032470703,16.255046844482422,174.29055786132812
2015-03-19,18.596969604492188,61.996253967285156,24.513675689697266,16.10368537902832,173.4955596923828
2015-03-20,18.717077255249023,62.44478988647461,24.874296188354492,16.322322845458984,175.0269775390625
2015-03-23,18.717077255249023,62.26971435546875,24.786958694458008,16.2298526763916,174.68589782714844
2015-03-24,18.65548324584961,61.727813720703125,24.62202262878418,16.097742080688477,173.70437622070312
2015-03-25,18.175891876220703,60.602264404296875,24.94219398498535,15.84012222290039,171.15890502929688
2015-03-26,18.189096450805664,60.460567474365234,24.913097381591797,15.826915740966797,170.75128173828125
2015-03-27,18.202293395996094,60.894100189208984,24.709354400634766,15.807096481323242,171.1422882080078
2015-03-30,18.422283172607422,61.51102828979492,25.239755630493164,16.03829574584961,173.2301788330078
2015-03-31,18.233095169067383,60.44390106201172,25.090986251831055,15.925997734069824,171.71621704101562
2015-04-01,18.206695556640625,59.83529281616211,25.084510803222656,15.912781715393066,171.10902404785156
2015-04-02,18.202293395996094,60.01871109008789,25.136259078979492,15.992051124572754,171.72457885742188
2015-04-06,18.378284454345703,60.110408782958984,25.58905029296875,16.018474578857422,172.8808135986328
2015-04-07,18.338695526123047,60.25213623046875,25.605220794677734,15.932600021362305,172.42332458496094
2015-04-08,18.395883560180664,60.760677337646484,25.398223876953125,15.992051124572754,173.0055694580078
2015-04-09,18.444286346435547,61.219242095947266,25.80573272705078,16.018474578857422,173.77090454101562
2015-04-10,18.514686584472656,61.74448776245117,25.918941497802734,16.011863708496094,174.7191925048828
2015-04-13,18.461883544921875,61.41099548339844,25.660205841064453,16.071313858032227,173.92886352539062
2015-04-14,18.404687881469727,61.51102828979492,26.122697830200195,16.071313858032227,174.2616729736328
2015-04-15,18.567480087280273,61.6694450378418,26.746906280517578,16.13076400756836,175.04356384277344
2015-04-16,18.501483917236328,61.63611602783203,26.68545150756836,16.157190322875977,174.99362182617188
2015-04-17,18.246294021606445,61.10252380371094,26.49139404296875,15.939208984375,172.98062133789062
2015-04-20,18.558685302734375,61.47768020629883,26.591663360595703,16.005260467529297,174.56112670898438
2015-04-21,18.549884796142578,61.88621520996094,26.310274124145508,15.925997734069824,174.3531494140625
2015-04-22,18.739078521728516,61.98626708984375,26.48493194580078,16.03829574584961,175.20999145507812
2015-04-23,18.813871383666992,62.219669342041016,26.666034698486328,16.064701080322266,175.65078735351562
2015-04-24,18.976669311523438,62.01959228515625,26.51403045654297,16.03829574584961,176.05841064453125
2015-04-27,19.029468536376953,60.894100189208984,26.48493194580078,15.978837013244629,175.3264617919922
2015-04-28,19.09107208251953,61.19424819946289,26.61751937866211,16.071313858032227,175.88380432128906
2015-04-29,18.99867057800293,60.635650634765625,26.82451629638672,16.064701080322266,175.16001892089844
2015-04-30,18.73468017578125,59.78527069091797,26.740427017211914,15.939208984375,173.4049072265625
2015-05-01,18.963468551635742,60.59396743774414,26.801877975463867,16.077919006347656,175.28480529785156
2015-05-04,18.98107147216797,60.97746276855469,26.73396873474121,16.23645782470703,175.78392028808594
2015-05-05,18.686277389526367,60.210445404052734,26.404067993164062,16.09113311767578,173.77090454101562
2015-05-06,18.527889251708984,59.97702407836914,26.30057716369629,16.011863708496094,173.0555419921875
2015-05-07,18.664281845092773,60.26048278808594,26.015962600708008,16.124164581298828,173.74594116210938
2015-05-08,18.93267250061035,61.23591613769531,26.442886352539062,16.35536003112793,176.033447265625
2015-05-11,18.83587646484375,61.26926040649414,25.944814682006836,16.2959041595459,175.193359375
2015-05-12,18.73468017578125,60.87742614746094,26.06448745727539,16.23645782470703,174.6692352294922
2015-05-13,18.813871383666992,60.94409942626953,25.996557235717773,16.243059158325195,174.7025909423828
2015-05-14,19.117464065551758,61.78617477416992,25.98685073852539,16.388376235961914,176.52430725097656
2015-05-15,19.055875778198242,61.911197662353516,26.090354919433594,16.315719604492188,176.715576171875
2015-05-18,19.14826774597168,62.278072357177734,26.112987518310547,16.408203125,177.26461791992188
2015-05-19,19.09986686706543,62.5698356628418,25.741052627563477,16.50067710876465,177.2063751220703
2015-05-20,19.113075256347656,62.65321350097656,25.78957176208496,16.45444107055664,177.08160400390625
2015-05-21,19.196664810180664,62.661563873291016,26.032135009765625,16.414812088012695,177.59735107421875
2015-05-22,19.183469772338867,62.51149368286133,25.938350677490234,16.421409606933594,177.173095703125
2015-05-26,18.906274795532227,61.87788391113281,25.527603149414062,16.23645782470703,175.2681884765625
2015-05-27,19.262662887573242,62.59487533569336,25.482318878173828,16.414812088012695,176.93182373046875
2015-05-28,19.223068237304688,62.63656234741211,25.382061004638672,16.394987106323242,176.7322540283203
2015-05-29,19.08226776123047,62.4781608581543,25.352947235107422,16.249662399291992,175.63417053222656
2015-06-01,19.135066986083984,62.72825241088867,25.288270950317383,16.262876510620117,175.99191284179688
2015-06-02,19.095462799072266,62.31973648071289,25.46291732788086,16.289304733276367,175.8171844482422
2015-06-03,19.135066986083984,62.43645095825195,25.288270950317383,16.428014755249023,176.2830352783203
2015-06-04,18.959075927734375,62.00294494628906,24.9454402923584,16.282690048217773,174.7940673828125
2015-06-05,18.89748191833496,61.97789001464844,25.12009048461914,16.375171661376953,174.49459838867188
2015-06-08,18.686277389526367,61.6694450378418,24.977783203125,16.27608871459961,173.42152404785156
2015-06-09,18.64227867126465,61.652767181396484,24.974546432495117,16.315719604492188,173.39654541015625
2015-06-10,18.93267250061035,62.41145706176758,25.281808853149414,16.546918869018555,175.4761199951172
2015-06-11,18.94147300720215,62.83663558959961,25.16860580444336,16.612972259521484,176.04177856445312
2015-06-12,18.77427864074707,62.061283111572266,24.887218475341797,16.540313720703125,174.69419860839844
2015-06-15,18.659879684448242,62.13630294799805,24.829002380371094,16.4676456451416,173.94552612304688
2015-06-16,18.783077239990234,62.44478988647461,25.02306365966797,16.56012725830078,174.8938751220703
2015-06-17,18.7918758392334,62.503135681152344,24.961612701416016,16.540313720703125,175.17669677734375
2015-06-18,18.959075927734375,63.38689041137695,24.9454402923584,16.69223976135254,176.99842834472656
2015-06-19,18.801288604736328,63.3375244140625,24.713966369628906,16.413589477539062,176.21261596679688
2015-06-22,18.955976486206055,63.83109664916992,25.016738891601562,16.665700912475586,177.11544799804688
2015-06-23,18.96923828125,63.956573486328125,25.098129272460938,16.698875427246094,177.24085998535156
2015-06-24,18.880840301513672,63.31241226196289,24.94185447692871,16.559545516967773,175.95350646972656
2015-06-25,18.83664321899414,63.66379165649414,24.68791389465332,16.46002769470215,175.4185791015625
2015-06-26,18.67754364013672,63.57176971435547,24.76931381225586,16.513105392456055,175.38514709472656
2015-06-29,18.279773712158203,62.01572036743164,24.30048370361328,16.115049362182617,171.70724487304688
2015-06-30,18.297447204589844,62.23325729370117,24.46978759765625,16.17475128173828,172.06668090820312
2015-07-01,18.42119789123535,62.90249252319336,24.15723419189453,16.420223236083984,173.44590759277344
2015-07-02,18.447711944580078,62.609710693359375,24.264677047729492,16.347244262695312,173.28709411621094
2015-07-06,18.372587203979492,62.584617614746094,23.94561195373535,16.280906677246094,172.79393005371094
2015-07-07,18.39910125732422,62.8857536315918,24.163747787475586,16.314071655273438,173.880615234375
2015-07-08,18.098562240600586,61.806602478027344,23.675397872924805,16.02879524230957,170.9633331298828
2015-07-09,18.027854919433594,62.14120864868164,23.795854568481445,16.15485191345215,171.27261352539062
2015-07-10,18.315126419067383,62.97779083251953,23.92608070373535,16.347244262695312,173.42918395996094
2015-07-13,18.593563079833984,63.51321792602539,24.095380783081055,16.546279907226562,175.34336853027344
2015-07-14,18.66427993774414,64.14901733398438,24.267929077148438,16.586090087890625,176.10401916503906
2015-07-15,18.668704986572266,64.23267364501953,23.84143829345703,16.725406646728516,176.04556274414062
2015-07-16,18.907363891601562,64.53382873535156,23.873991012573242,16.89126968383789,177.45814514160156
2015-07-17,19.199060440063477,64.3916244506836,23.58423614501953,16.844837188720703,177.60861206054688
2015-07-20,19.30071449279785,64.60075378417969,23.271697998046875,16.86473274230957,177.70053100585938
2015-07-21,19.172548294067383,64.3163070678711,23.28145980834961,16.844837188720703,176.9984130859375
2015-07-22,18.86316680908203,64.45854949951172,23.092628479003906,16.97088623046875,176.68080139160156
2015-07-23,18.823387145996094,64.22429656982422,23.073097229003906,16.824922561645508,175.68606567382812
2015-07-24,18.72173500061035,62.6180534362793,22.630325317382812,16.665700912475586,173.8638458251953
2015-07-27,18.553787231445312,62.55952072143555,22.30475425720215,16.546279907226562,172.85238647460938
2015-07-28,18.72173500061035,63.68888473510742,22.9428653717041,16.61263084411621,174.9756317138672
2015-07-29,18.845487594604492,63.79763412475586,23.25540542602539,16.778493881225586,176.1792755126953
2015-07-30,18.880840301513672,63.70562744140625,23.092628479003906,16.778493881225586,176.22105407714844
2015-07-31,18.818967819213867,64.07366943359375,22.587997436523438,16.725406646728516,175.95350646972656
2015-08-03,18.717313766479492,64.02352142333984,22.11266326904297,16.705507278442383,175.36009216308594
2015-08-04,18.606830596923828,63.990074157714844,22.037778854370117,16.678972244262695,175.01734924316406
2015-08-05,18.788034439086914,64.52545166015625,21.871746063232422,16.745309829711914,175.59414672851562
2015-08-06,18.60240364074707,63.120025634765625,22.220108032226562,16.685606002807617,174.1564483642578
2015-08-07,18.61566162109375,63.011253356933594,21.82290267944336,16.71877670288086,173.82203674316406
2015-08-10,18.907363891601562,63.521575927734375,22.519622802734375,16.878005981445312,176.01206970214844
2015-08-11,18.62449836730957,62.986141204833984,22.56194496154785,16.725406646728516,174.42388916015625
2015-08-12,18.708478927612305,63.028018951416016,22.972166061401367,16.57281494140625,174.6328125
2015-08-13,18.655439376831055,62.8857536315918,22.62380599975586,16.63252830505371,174.41554260253906
2015-08-14,18.74825096130371,63.06147384643555,22.574975967407227,16.751949310302734,175.05079650878906
2015-08-17,18.85432243347168,63.6972541809082,22.62380599975586,16.785118103027344,176.02882385253906
2015-08-18,18.757099151611328,63.6052360534668,22.539165496826172,16.771846771240234,175.5188446044922
2015-08-19,18.633342742919922,63.34588623046875,21.917325973510742,16.6192626953125,174.13134765625
2015-08-20,18.17811393737793,61.87353515625,21.422447204589844,16.26763153076172,170.49520874023438
2015-08-21,17.48422622680664,59.98283004760742,20.67363929748535,15.683804512023926,165.36293029785156
2015-08-24,16.794755935668945,57.431270599365234,19.563457489013672,15.013725280761719,158.4000244140625
2015-08-25,16.66217041015625,56.85401153564453,19.28021240234375,14.814696311950684,156.5360107421875
2015-08-26,17.501903533935547,59.25502014160156,19.944374084472656,15.371989250183105,162.54600524902344
2015-08-27,17.90852165222168,60.409488677978516,20.930845260620117,15.750143051147461,166.5665740966797
2015-08-28,17.943876266479492,60.06649398803711,21.406173706054688,15.677169799804688,166.57492065429688
2015-08-31,17.780349731445312,58.97057342529297,21.6275634765625,15.544480323791504,165.22915649414062
2015-09-01,17.2102108001709,57.42289352416992,20.865732192993164,15.04025936126709,160.2974090576172
2015-09-02,17.62565803527832,58.60247039794922,21.057825088500977,15.245932579040527,163.340087890625
2015-09-03,17.638917922973633,58.184181213378906,21.116422653198242,15.332181930541992,163.4570770263672
2015-09-04,17.36931610107422,57.45635986328125,20.7680606842041,15.026995658874512,160.9828338623047
2015-09-08,17.85548210144043,59.062583923339844,21.0936279296875,15.411788940429688,165.028564453125
2015-09-09,17.621238708496094,58.150718688964844,20.696434020996094,15.199487686157227,162.82180786132812
2015-09-10,17.79802894592285,58.711265563964844,20.8169002532959,15.272466659545898,163.70785522460938
2015-09-11,17.882001876831055,59.08768081665039,20.631317138671875,15.338814735412598,164.45181274414062
2015-09-14,17.837799072265625,58.903656005859375,20.452259063720703,15.305644035339355,163.84156799316406
2015-09-15,18.067615509033203,59.748600006103516,20.680158615112305,15.524574279785156,165.88951110839844
2015-09-16,18.142757415771484,59.91591262817383,21.266185760498047,15.624088287353516,167.32725524902344
2015-09-17,18.019014358520508,60.459693908691406,21.253162384033203,15.405158042907715,166.9510955810547
2015-09-18,17.785045623779297,59.53696060180664,20.694957733154297,15.107148170471191,164.2228546142578
2015-09-21,17.962621688842773,58.74772262573242,20.813020706176758,15.280485153198242,165.0714874267578
2015-09-22,17.660728454589844,58.386688232421875,20.59328842163086,15.087149620056152,162.92889404296875
2015-09-23,17.705127716064453,58.32791519165039,20.32762336730957,15.093814849853516,162.66845703125
2015-09-24,17.705127716064453,57.73179244995117,20.41617774963379,14.987149238586426,162.08026123046875
2015-09-25,17.674053192138672,56.1533088684082,20.455530166625977,15.207151412963867,162.038330078125
2015-09-28,17.270050048828125,53.97872543334961,19.63888931274414,14.85381031036377,157.97154235839844
2015-09-29,17.19457244873047,54.47409439086914,19.6093692779541,14.880475044250488,158.06394958496094
2015-09-30,17.53643035888672,55.60757064819336,20.071813583374023,15.107148170471191,161.01321411132812
2015-10-01,17.545299530029297,56.170108795166016,20.11116600036621,15.113813400268555,161.4332733154297
2015-10-02,17.793920516967773,57.337154388427734,20.94093132019043,15.133816719055176,163.84474182128906
2015-10-05,18.14463996887207,57.488304138183594,21.573923110961914,15.453827857971191,166.7603302001953
2015-10-06,18.16684341430664,56.13653564453125,22.052759170532227,15.380491256713867,166.1890106201172
2015-10-07,18.251201629638672,57.03490447998047,22.331525802612305,15.500489234924316,167.55018615722656
2015-10-08,18.33555030822754,57.20281219482422,22.757892608642578,15.593832015991211,169.06260681152344
2015-10-09,18.415464401245117,57.46311950683594,22.610305786132812,15.49382209777832,169.16342163085938
2015-10-12,18.437665939331055,57.61425018310547,22.31841278076172,15.507158279418945,169.32302856445312
2015-10-13,18.397705078125,56.89217758178711,22.085548400878906,15.387157440185547,168.25596618652344
2015-10-14,18.362186431884766,56.783023834228516,22.275772094726562,15.260485649108887,167.4493408203125
2015-10-15,18.59749412536621,58.05082702636719,22.6758975982666,15.607160568237305,170.0204315185547
2015-10-16,18.63300132751465,58.57140350341797,22.705415725708008,15.70050048828125,170.79345703125
2015-10-19,18.70404052734375,58.78129959106445,22.256099700927734,15.687162399291992,170.87747192382812
2015-10-20,18.655202865600586,57.85771560668945,22.31841278076172,15.780499458312988,170.6589813232422
2015-10-21,18.513134002685547,57.337154388427734,22.042917251586914,15.667167663574219,169.60037231445312
2015-10-22,18.930452346801758,56.992916107177734,22.439756393432617,15.92050838470459,172.46556091308594
2015-10-23,19.458770751953125,58.21037673950195,22.387279510498047,16.093849182128906,174.3560333251953
2015-10-26,19.38330078125,58.43706512451172,21.839567184448242,16.02718162536621,173.92750549316406
2015-10-27,19.272306442260742,59.511756896972656,21.577194213867188,15.933839797973633,173.59140014648438
2015-10-28,19.560882568359375,60.007110595703125,22.056041717529297,16.307188034057617,175.56593322753906
2015-10-29,19.50760841369629,60.27581787109375,22.16753578186035,16.287181854248047,175.4651641845703
2015-10-30,19.378856658935547,59.897979736328125,22.311847686767578,16.053848266601562,174.70887756347656
2015-11-02,19.552001953125,61.1742057800293,22.83332061767578,16.27385139465332,176.77586364746094
2015-11-03,19.654117584228516,60.955902099609375,23.4171085357666,16.300514221191406,177.28842163085938
2015-11-04,19.67630958557129,60.68722915649414,23.207212448120117,16.253856658935547,176.75071716308594
2015-11-05,19.618595123291016,60.494117736816406,23.01043128967285,16.320520401000977,176.57418823242188
2015-11-06,19.68518829345703,60.242218017578125,22.892362594604492,16.4871883392334,176.48179626464844
2015-11-09,19.494287490844727,59.78043746948242,22.666061401367188,16.307188034057617,174.83497619628906
2015-11-10,19.365537643432617,60.1834602355957,22.715255737304688,16.380521774291992,175.23828125
2015-11-11,19.35666275024414,59.58736038208008,22.233135223388672,16.327186584472656,174.54925537109375
2015-11-12,19.187957763671875,58.55461120605469,21.728063583374023,16.080514907836914,172.112548828125
2015-11-13,18.81058692932129,58.411865234375,21.63951301574707,15.947175025939941,170.1801300048828
2015-11-16,19.099166870117188,59.142333984375,22.361045837402344,16.14051628112793,172.76797485351562
2015-11-17,19.103605270385742,59.39424133300781,22.115066528320312,16.107181549072266,172.6419677734375
2015-11-18,19.392189025878906,60.552886962890625,22.4791202545166,16.39385414123535,175.381103515625
2015-11-19,19.480972290039062,59.53696060180664,22.177385330200195,16.420520782470703,175.22988891601562
2015-11-20,19.623031616210938,60.049110412597656,21.941242218017578,16.44719123840332,175.86843872070312
2015-11-23,19.50760841369629,59.897979736328125,22.098669052124023,16.380521774291992,175.6667938232422
2015-11-24,19.512048721313477,60.08269500732422,22.570945739746094,16.3338565826416,175.90199279785156
2015-11-25,19.449892044067383,60.410152435302734,22.387279510498047,16.34718894958496,175.8768310546875
2015-11-27,19.494287490844727,60.527713775634766,22.22658348083496,16.387187957763672,176.0785369873047
2015-11-30,19.5164852142334,59.70487594604492,22.308568954467773,16.37385368347168,175.34751892089844
2015-12-01,19.68963050842285,60.71238708496094,22.485673904418945,16.553861618041992,177.01954650878906
2015-12-02,19.565322875976562,60.20024871826172,21.79038429260254,16.36052131652832,175.2130889892578
2015-12-03,19.31226348876953,58.88204574584961,21.354175567626953,16.093849182128906,172.7595977783203
2015-12-04,19.78729820251465,60.267417907714844,21.21970558166504,16.520526885986328,176.12889099121094
2015-12-07,19.68963050842285,59.93156433105469,20.412899017333984,16.367191314697266,175.06182861328125
2015-12-08,19.640796661376953,60.0659065246582,20.2029972076416,16.160511016845703,173.885498046875
2015-12-09,19.352214813232422,59.46137237548828,20.468660354614258,15.973843574523926,172.53269958496094
2015-12-10,19.405502319335938,59.906394958496094,20.59984588623047,15.98717212677002,172.97802734375
2015-12-11,19.001493453979492,59.024803161621094,19.829113006591797,15.633831024169922,169.62554931640625
2015-12-14,19.147998809814453,59.4110107421875,19.934059143066406,15.667167663574219,170.48255920410156
2015-12-15,19.23234748840332,60.1834602355957,20.435855865478516,16.033845901489258,172.2722930908203
2015-12-16,19.494287490844727,60.96428298950195,20.301395416259766,16.293851852416992,174.7929229736328
2015-12-17,19.187957763671875,60.309391021728516,19.802873611450195,16.060510635375977,172.1294403076172
2015-12-18,18.815826416015625,59.43503189086914,19.456045150756836,15.631160736083984,169.06295776367188
2015-12-21,19.0076961517334,59.974666595458984,19.47590446472168,15.785453796386719,170.45758056640625
2015-12-22,19.146011352539062,60.379398345947266,19.70425796508789,15.933051109313965,172.00433349609375
2015-12-23,19.306638717651367,61.02859115600586,20.56139373779297,16.120891571044922,174.13430786132812
2015-12-24,19.297714233398438,61.087646484375,20.376066207885742,16.107471466064453,173.846923828125
2015-12-28,19.284334182739258,60.80097198486328,20.005409240722656,16.094053268432617,173.44964599609375
2015-12-29,19.547582626342773,61.54294967651367,20.144407272338867,16.26176643371582,175.3007049560547
2015-12-30,19.38249397277832,61.28157424926758,19.873035430908203,16.147727966308594,174.0582275390625
2015-12-31,19.110322952270508,60.73351287841797,19.962385177612305,15.986713409423828,172.31704711914062
2016-01-04,18.860443115234375,59.637413024902344,19.955766677856445,15.678122520446777,169.90817260742188
2016-01-05,18.81137466430664,59.92406463623047,20.03188705444336,15.738497734069824,170.195556640625
2016-01-06,18.579349517822266,59.43503189086914,19.260793685913086,15.496987342834473,168.04861450195312
2016-01-07,18.030536651611328,58.229278564453125,18.79085350036621,15.060922622680664,164.0169219970703
2016-01-08,17.88775634765625,57.35240173339844,18.549266815185547,14.826125144958496,162.21653747558594
2016-01-11,18.003768920898438,56.66942596435547,18.152141571044922,14.8462495803833,162.3771209716797
2016-01-12,18.217939376831055,57.394554138183594,18.195161819458008,14.960296630859375,163.68724060058594
2016-01-13,17.72713279724121,55.69135284423828,17.75832176208496,14.57119369506836,159.6048583984375
2016-01-14,18.061767578125,57.183773040771484,18.522794723510742,14.698653221130371,162.22500610351562
2016-01-15,17.553110122680664,56.38275146484375,17.986669540405273,14.369933128356934,158.74267578125
2016-01-19,17.570966720581055,56.374332427978516,17.599464416503906,14.363222122192383,158.95399475097656
2016-01-20,17.432645797729492,56.48392105102539,17.13283348083496,14.081464767456055,156.91690063476562
2016-01-21,17.53080940246582,56.31529235839844,17.665660858154297,14.02108383178711,157.7960205078125
2016-01-22,18.017154693603516,57.209049224853516,18.446670532226562,14.276010513305664,161.0332489013672
2016-01-25,17.807437896728516,56.67786407470703,17.58622932434082,13.987536430358887,158.59898376464844
2016-01-26,17.98145294189453,57.107872009277344,18.251420974731445,14.222343444824219,160.7627410888672
2016-01-27,17.611120223999023,56.458648681640625,18.165374755859375,14.168670654296875,159.01316833496094
2016-01-28,17.83867073059082,55.1432991027832,18.718050003051758,14.175382614135742,159.8415069580078
2016-01-29,18.400875091552734,56.04548645019531,19.264102935791016,14.57119369506836,163.7379150390625
2016-02-01,18.467809677124023,56.12980651855469,18.943090438842773,14.510814666748047,163.67877197265625
2016-02-02,18.137624740600586,55.32036590576172,18.310983657836914,14.108292579650879,160.72897338867188
2016-02-03,18.115314483642578,55.68292236328125,18.962940216064453,14.121713638305664,161.69252014160156
2016-02-04,18.133167266845703,55.37939453125,18.95302391052246,14.242467880249023,161.94606018066406
2016-02-05,17.624507904052734,54.30011749267578,18.512861251831055,14.054625511169434,158.86099243164062
2016-02-08,17.370176315307617,53.55813980102539,18.416894912719727,13.699067115783691,156.72256469726562
2016-02-09,17.289859771728516,53.95441818237305,17.97342872619629,13.678940773010254,156.73098754882812
2016-02-10,17.316631317138672,54.435028076171875,17.9006290435791,13.605147361755371,156.5958251953125
2016-02-11,17.280941009521484,53.55813980102539,17.824508666992188,13.189208984375,154.55874633789062
2016-02-12,17.52188491821289,54.27484130859375,18.294443130493164,13.746026992797852,157.7453155517578
2016-02-16,17.834217071533203,55.295074462890625,18.476465225219727,13.967411994934082,160.40774536132812
2016-02-17,18.200090408325195,55.99488830566406,19.08207893371582,14.155251502990723,163.02801513671875
2016-02-18,18.128694534301758,55.64921569824219,18.84380340576172,14.074755668640137,162.36024475097656
2016-02-19,18.14208221435547,55.59017562866211,18.800785064697266,14.074755668640137,162.2841796875
2016-02-22,18.383026123046875,56.38275146484375,19.280649185180664,14.296134948730469,164.6339111328125
2016-02-23,18.093000411987305,55.961181640625,18.6220760345459,14.041210174560547,162.55465698242188
2016-02-24,18.231325149536133,56.146663665771484,18.810710906982422,14.007660865783691,163.29847717285156
2016-02-25,18.458877563476562,56.846492767333984,18.827259063720703,14.202215194702148,165.2762908935547
2016-02-26,18.4097957611084,56.745323181152344,18.939783096313477,14.30284595489502,164.89593505859375
2016-02-29,18.28040885925293,55.84313201904297,18.724668502807617,14.14854907989502,163.6027069091797
2016-03-01,18.824750900268555,57.04042434692383,19.214458465576172,14.624860763549805,167.44854736328125
2016-03-02,18.878297805786133,57.133182525634766,19.684398651123047,14.785863876342773,168.20077514648438
2016-03-03,18.878297805786133,56.97297286987305,19.982248306274414,14.886499404907227,168.8600616455078
2016-03-04,18.9273738861084,56.838077545166016,20.1741886138916,14.946879386901855,169.4094696044922
2016-03-07,18.81137466430664,57.293373107910156,20.64743995666504,14.940170288085938,169.544677734375
2016-03-08,18.695358276367188,56.59355163574219,19.780372619628906,14.698653221130371,167.693603515625
