Date,corr_lag,vol_lag
2015-10-19,0.7572140045307448,0.19026988677560686
2015-10-20,0.7545244531931797,0.19018276628604028
2015-10-21,0.7498906815746639,0.1897875671436686
2015-10-22,0.751376881725947,0.1899293691784895
2015-10-23,0.745753095114885,0.1918073002842559
2015-10-26,0.7413938356482689,0.192667860442809
2015-10-27,0.7386224533331897,0.1919096722467301
2015-10-28,0.7331911886288226,0.1917991278918752
2015-10-29,0.734096151157093,0.19255273168979456
2015-10-30,0.733373107789995,0.1925495326584814
2015-11-02,0.7299584027605682,0.19230277163967482
2015-11-03,0.734152694044913,0.19323937339693534
2015-11-04,0.7323082418431074,0.19329523785215208
2015-11-05,0.72667810687058,0.1900231098283376
2015-11-06,0.7259057829640513,0.19001211485349653
2015-11-09,0.728672374541372,0.18957409324275182
2015-11-10,0.7303005047632318,0.19023406173378277
2015-11-11,0.7288067344853566,0.19020368569359866
2015-11-12,0.7280917108337923,0.19004350317001906
2015-11-13,0.7269709233939099,0.18938688651842692
2015-11-16,0.7254073661521211,0.19030328608405211
2015-11-17,0.7275335827157052,0.1908285018300414
2015-11-18,0.725629735536398,0.18992785267945464
2015-11-19,0.7292752604419915,0.1916270281977451
2015-11-20,0.7294132230466926,0.19163128154095244
2015-11-23,0.7276262373990567,0.1912561310399923
2015-11-24,0.7312142787881841,0.19125726341030377
2015-11-25,0.730603340105958,0.19126982055448918
2015-11-27,0.7298589943872363,0.19116034776084684
2015-11-30,0.7349263333198618,0.19114868403695415
2015-12-01,0.7334292352100227,0.19104259056499429
2015-12-02,0.733687756677463,0.1908798884827707
2015-12-03,0.7342572674501447,0.1914125109280885
2015-12-04,0.7376088533177261,0.19177821969986797
2015-12-07,0.7316792754559901,0.19415701481663233
2015-12-08,0.7297156597488635,0.194419224466304
2015-12-09,0.7309580646936956,0.19472200027639205
2015-12-10,0.7269296570161439,0.19506827076646285
2015-12-11,0.7272015009689762,0.1950986043564531
2015-12-14,0.7342082842920242,0.19766818792802207
2015-12-15,0.7420912478763576,0.19742755124780467
2015-12-16,0.7437374214628151,0.1982027200252194
2015-12-17,0.7397841332815672,0.19858789989425965
2015-12-18,0.7441224110606585,0.1996580883410062
2015-12-21,0.7496910924029456,0.2018337103756436
2015-12-22,0.751064727217395,0.20233086276575757
2015-12-23,0.7522731323643556,0.20282023707054794
2015-12-24,0.751453020097192,0.20366439545542026
2015-12-28,0.7512985766878552,0.20362722783716194
2015-12-29,0.750895163626682,0.20323559540325412
2015-12-30,0.746665042339265,0.2008725248293726
2015-12-31,0.7347224529406823,0.19446857127391365
2016-01-04,0.7028734755775677,0.1810534298086353
2016-01-05,0.6998271724394235,0.18153373950516474
2016-01-06,0.6786826624429403,0.1706792810539115
2016-01-07,0.6687887791149666,0.16725535737617014
2016-01-08,0.6824895891801673,0.17210605183034183
2016-01-11,0.6895836073130877,0.17255224883760792
2016-01-12,0.6683337779084243,0.16495853492317236
2016-01-13,0.66607623249481,0.16250279185156424
2016-01-14,0.6793404270520305,0.16785186430065568
2016-01-15,0.6829128120676785,0.16816984768932408
2016-01-19,0.681398277358504,0.1668216942642393
2016-01-20,0.6752228076101825,0.16539626487811834
2016-01-21,0.6717208364064674,0.16643746692338823
2016-01-22,0.6670819127488073,0.16653529022886565
2016-01-25,0.6768172778623157,0.1699818551195102
2016-01-26,0.6768667223287483,0.17046367278150248
2016-01-27,0.6799639093010227,0.17139574321697476
2016-01-28,0.6820107838712018,0.17226025715233434
2016-01-29,0.6604589629551008,0.1704116389997641
2016-02-01,0.6750425793532076,0.17495884445900617
2016-02-02,0.673137775882259,0.17359270473421187
2016-02-03,0.6805112510267889,0.1762087182340714
2016-02-04,0.6780939953011368,0.17640038164831268
2016-02-05,0.6913706640558083,0.17641980977457009
2016-02-08,0.6819214891247484,0.17421192076874523
2016-02-09,0.6829413034708612,0.17567534681482327
2016-02-10,0.6726022504403386,0.1728715216062441
2016-02-11,0.6716000607826084,0.17280465408707613
2016-02-12,0.6636339483741408,0.17218830376081806
2016-02-16,0.6628820009793693,0.17307115565040404
2016-02-17,0.678965248841661,0.17539130454033525
2016-02-18,0.683601100255494,0.17699328345785675
2016-02-19,0.6838839715060878,0.17640881917128728
2016-02-22,0.6851804914661876,0.17640004551029387
2016-02-23,0.6909818197809982,0.17810723918578047
2016-02-24,0.6942987333500165,0.1790256240045838
2016-02-25,0.6952988283255519,0.17905652713604733
2016-02-26,0.6912030159015151,0.17835810468043103
2016-02-29,0.6902315982041523,0.17820032594054588
2016-03-01,0.6934812347482021,0.17862752629550846
2016-03-02,0.7076665873220103,0.18292762833322893
2016-03-03,0.7057896254818518,0.18280985773329742
2016-03-04,0.7098916451966558,0.18073383733104867
2016-03-07,0.7139924338124549,0.17985995407887567
2016-03-08,0.7129303216545115,0.17983307498352644
2016-03-09,0.7225387613407944,0.1806930974873891
2016-03-10,0.719724948904147,0.1798466182128584
2016-03-11,0.7202877421430149,0.179858639286614
2016-03-14,0.7280891701668161,0.18180110192307158
2016-03-15,0.7255577313707514,0.1806875698253989
2016-03-16,0.7241705648720133,0.18061629356757394
2016-03-17,0.7220204878784705,0.18085193951413636
2016-03-18,0.7173790276743136,0.18118414099721486
2016-03-21,0.7185741252717284,0.181314928706359
2016-03-22,0.7169137141891709,0.1806707165267173
2016-03-23,0.7168203684048136,0.18062845193074312
2016-03-24,0.7183995990396905,0.18084338939456582
2016-03-28,0.7148940583564477,0.17931821417013266
2016-03-29,0.7174880858497845,0.17830501223279216
2016-03-30,0.7124602794228413,0.1771907020736562
2016-03-31,0.713288060687852,0.17732785857999772
2016-04-01,0.709534013057874,0.1754227964993205
2016-04-04,0.7107731219356858,0.17578511306611508
2016-04-05,0.7092116551098911,0.17576324182468284
2016-04-06,0.7110535287065277,0.17654091750324727
2016-04-07,0.7122257080860228,0.1774729173700525
2016-04-08,0.7136816632494019,0.17859368546541374
2016-04-11,0.7122742707186315,0.1786440473041729
2016-04-12,0.7139939121195438,0.17855558135494853
2016-04-13,0.7149112333121664,0.17852263346076394
2016-04-14,0.7129648503229017,0.17849542851125635
2016-04-15,0.7093767659840647,0.17688998742638146
2016-04-18,0.7147694650269472,0.17396764443834525
2016-04-19,0.7170985090912914,0.1740444271929624
2016-04-20,0.7153407746114023,0.17372239484012675
2016-04-21,0.7202365039452993,0.17319083007551309
2016-04-22,0.7185339811206788,0.17341503610669862
2016-04-25,0.7014788354581603,0.17016661064347904
2016-04-26,0.70123893670588,0.1700342762219575
2016-04-27,0.6972529260234822,0.16920874854850426
2016-04-28,0.6982183611819969,0.16754400686398074
2016-04-29,0.6953517417368364,0.16623950278027982
2016-05-02,0.6893541738186291,0.16367496765539297
2016-05-03,0.6890756310744083,0.16363583542039384
2016-05-04,0.6887506731663539,0.16368273303386932
2016-05-05,0.6874467812268152,0.1626830319045889
2016-05-06,0.6877945845259528,0.16265961301382312
2016-05-09,0.6867014887466535,0.16272407558530408
2016-05-10,0.6808583670624975,0.16176270282873934
2016-05-11,0.6828325856886345,0.16261577788145926
2016-05-12,0.6835300939752352,0.16250385462283076
2016-05-13,0.6832294130336245,0.16071816654172807
2016-05-16,0.6838599396031203,0.16141384750076587
2016-05-17,0.682499011756995,0.16070656496089786
2016-05-18,0.6699139138507899,0.15612039257309226
2016-05-19,0.6617637342412744,0.15487704095625557
2016-05-20,0.6672243671227523,0.15503829558232557
2016-05-23,0.6680357191910616,0.15483594752550056
2016-05-24,0.6529681268747226,0.1485925249742956
2016-05-25,0.6466316481474582,0.14771634318043161
2016-05-26,0.6362834713671999,0.14301756151935222
2016-05-27,0.6378990942812105,0.14302666817961515
2016-05-31,0.6393433518380501,0.14111334833115624
2016-06-01,0.6454684290000273,0.14104736017632452
2016-06-02,0.6323921767536356,0.13740326575098186
2016-06-03,0.6214613539007361,0.13463845502331276
2016-06-06,0.6175860869330291,0.13324996631947908
2016-06-07,0.6182380172583204,0.1318304737618703
2016-06-08,0.640850116919566,0.13167225126999377
2016-06-09,0.6262317928996295,0.12602531224165042
2016-06-10,0.6292620449456067,0.12606855506776127
2016-06-13,0.616046853966277,0.12315443841783957
2016-06-14,0.6245194208127006,0.12376722581300241
2016-06-15,0.623169682166798,0.1238625715954697
2016-06-16,0.6100597156172998,0.11918296277273964
2016-06-17,0.6038849250861841,0.11661193787538073
2016-06-20,0.6065657141569402,0.11689975576950741
2016-06-21,0.6107779131757208,0.11714824354531374
2016-06-22,0.6130274949736526,0.11460383465766003
2016-06-23,0.6064374728784735,0.1102452094069398
2016-06-24,0.6081183440098542,0.10893157543204843
2016-06-27,0.6455164222913581,0.12315799925990593
2016-06-28,0.6604827638300156,0.12682101750651273
2016-06-29,0.6745951720481083,0.13004461385512053
2016-06-30,0.6756398662463038,0.13084544516964694
2016-07-01,0.6701498875618191,0.13056589720020428
2016-07-05,0.669750085115302,0.1304451573748394
2016-07-06,0.6713880240232392,0.12983201590607782
2016-07-07,0.672322616713002,0.13000500057338918
2016-07-08,0.6682152113172607,0.12918973869474482
2016-07-11,0.6554160254385776,0.12583707426049295
2016-07-12,0.6555405701703767,0.1257706237173624
2016-07-13,0.6600715736785622,0.12611547618711957
2016-07-14,0.6606725812047686,0.1260669277668554
2016-07-15,0.6686988320858379,0.12630675175130016
2016-07-18,0.6652045236196262,0.1247686237784571
2016-07-19,0.6656146025217998,0.12462914985851775
2016-07-20,0.6656971396267989,0.1246750375239679
2016-07-21,0.6485805058848505,0.12221698265469268
2016-07-22,0.6477573365765609,0.12241129031567512
2016-07-25,0.6542948222424533,0.1224870293771375
2016-07-26,0.6582122995781988,0.12235904204079115
2016-07-27,0.6687516768116663,0.1220089606281937
2016-07-28,0.6657038999412911,0.12192844127746129
2016-07-29,0.6668103316827474,0.121924878891849
2016-08-01,0.6696065104948903,0.12191648343207652
2016-08-02,0.6524517771193258,0.12131943785336904
2016-08-03,0.6502992953819757,0.12189638918414555
2016-08-04,0.6471729211337919,0.1219511421204201
2016-08-05,0.6481848924039261,0.12111857974041906
2016-08-08,0.6480117079521438,0.12160428026269413
2016-08-09,0.6424060003069397,0.12151058664844709
2016-08-10,0.6495015651444059,0.12108005004277497
2016-08-11,0.6578800485855981,0.12101795189860065
2016-08-12,0.6543795852586888,0.1198446791304787
2016-08-15,0.6554873312014383,0.11867589486819653
2016-08-16,0.6519211969500028,0.11677785357255198
2016-08-17,0.6550724468012291,0.11716348741191894
2016-08-18,0.6567983733595582,0.11705989111085076
2016-08-19,0.6493127634451085,0.11621944362489461
2016-08-22,0.6489610295497786,0.11521013454947555
2016-08-23,0.6474867763930858,0.1152115057147828
2016-08-24,0.647151102606858,0.11519859994391037
2016-08-25,0.6413273550485973,0.11509121982283445
2016-08-26,0.6449424060340351,0.11502154302327561
2016-08-29,0.6434821570618509,0.11508463110222361
2016-08-30,0.6475825629993305,0.11490168817781876
2016-08-31,0.6640476989675892,0.11495643536313332
2016-09-01,0.6629738542932139,0.11503326586227536
2016-09-02,0.6688614651521161,0.1150242214781794
2016-09-06,0.6755806577785242,0.11518841516950125
2016-09-07,0.6711377680612639,0.11410867200839703
2016-09-08,0.6730226644663047,0.11365815480583662
2016-09-09,0.6643994362389378,0.1131159586903355
2016-09-12,0.681812499439239,0.11945602507807532
2016-09-13,0.682422796212752,0.12120137560633702
2016-09-14,0.6919178071602642,0.12378531470300223
2016-09-15,0.6933700864042431,0.12367918408941264
2016-09-16,0.703801427520141,0.12468270991779597
2016-09-19,0.6984622334498685,0.12329763068243778
2016-09-20,0.6992428291363608,0.1221972951498753
2016-09-21,0.6996219863492946,0.12219902369806852
2016-09-22,0.7015709453211211,0.1224855083341252
2016-09-23,0.6983919446346741,0.12188839026415736
2016-09-26,0.7037218342478252,0.12116220654564915
2016-09-27,0.7123763676423525,0.1220502636849966
2016-09-28,0.7090306675179788,0.1222045740955002
2016-09-29,0.6925905342583815,0.12205283848814497
2016-09-30,0.6900536033972379,0.12309110232587342
2016-10-03,0.6916975317325303,0.12191311825417823
2016-10-04,0.6890903760431611,0.12156051877826379
2016-10-05,0.6884209664803086,0.12191254830822823
2016-10-06,0.6885424974664183,0.12192398391422542
2016-10-07,0.6884523164280276,0.12186346730190678
2016-10-10,0.6894944371274283,0.12200037880453064
2016-10-11,0.6967534033865591,0.1221853836112516
2016-10-12,0.6962676371584108,0.12399451932060647
2016-10-13,0.69653089232961,0.12374471731100468
2016-10-14,0.7031389333076565,0.12386193036517461
2016-10-17,0.700740083231087,0.12375560061201644
2016-10-18,0.701520047192674,0.12387801054634416
2016-10-19,0.6966773613770258,0.12321447594472057
2016-10-20,0.6937957390886971,0.12252655831087457
2016-10-21,0.6967615397618618,0.12252119190302399
2016-10-24,0.695742557053495,0.12248307218050843
2016-10-25,0.6937024626275919,0.12257441057098468
2016-10-26,0.6999324931803899,0.12254014469164515
2016-10-27,0.6956124539259968,0.1221946228751556
2016-10-28,0.696147055010795,0.12222663259634854
2016-10-31,0.6892521988952206,0.12230544436982047
2016-11-01,0.6818882792105686,0.12043965613880332
2016-11-02,0.637606436276788,0.10420341140876858
2016-11-03,0.6159630004272184,0.1000476765378338
2016-11-04,0.5817806345680187,0.09609577161505187
2016-11-07,0.5556717980364163,0.09200807749138955
2016-11-08,0.583580985455279,0.0963044938092443
2016-11-09,0.5871010304815204,0.0965155284549077
2016-11-10,0.563581258346884,0.09717770426263332
2016-11-11,0.513254794129194,0.09679686676881345
2016-11-14,0.5084380555607099,0.09688900082427648
2016-11-15,0.4691654409570301,0.09382945599630514
2016-11-16,0.4676389586541007,0.09450740092507075
2016-11-17,0.4520296774560961,0.09385090252397628
2016-11-18,0.4498948921961967,0.09420519852013827
2016-11-21,0.4454033543937819,0.09386979114312145
2016-11-22,0.4478467280557023,0.09462393646655215
2016-11-23,0.4438733617389863,0.09457959648449119
2016-11-25,0.4417304146585488,0.09455586919017929
2016-11-28,0.4428081536484396,0.09450770881379023
2016-11-29,0.4452610492946049,0.0946310555209889
2016-11-30,0.4404219759706608,0.09440978861499909
2016-12-01,0.4059832935649006,0.09438333837193304
2016-12-02,0.3878751958150638,0.09460836947144884
2016-12-05,0.38771091634838,0.09458577248205007
2016-12-06,0.3891137484795093,0.09506111393601939
2016-12-07,0.3894931990781802,0.09515727624071281
2016-12-08,0.3957617500372068,0.09745590615893286
2016-12-09,0.3986178887346632,0.09682098367889821
2016-12-12,0.398168172554213,0.09717155782444577
2016-12-13,0.3955787889521827,0.09721008785693018
2016-12-14,0.3940521129106352,0.09691460636739235
2016-12-15,0.4003346439067773,0.09800482698147382
2016-12-16,0.4022868690676285,0.0981937688791153
2016-12-19,0.3974798341347891,0.09815353227662893
2016-12-20,0.394653147198384,0.09794854639346859
2016-12-21,0.3939136215073147,0.09808320188744903
2016-12-22,0.3928536273975294,0.09815435420439077
2016-12-23,0.3910360579809564,0.09776827079301323
2016-12-27,0.3897612114289342,0.09775419884954735
2016-12-28,0.3929821511483178,0.09776686145575365
2016-12-29,0.4004970040878093,0.09880559663707995
2016-12-30,0.4006927060469363,0.09880835128331993
2017-01-03,0.4007785229201386,0.09900218417350808
2017-01-04,0.4066201368087632,0.0992993379656197
2017-01-05,0.4071767515857611,0.09968919376793851
2017-01-06,0.4043811476186229,0.09963063370350564
2017-01-09,0.403156916795497,0.09949215122126788
2017-01-10,0.4023803402592767,0.09963332997930156
2017-01-11,0.4009926481281495,0.09947436763571761
2017-01-12,0.3971579576174995,0.09954016951008024
2017-01-13,0.3962731742846568,0.09945640227991519
2017-01-17,0.3967223197909248,0.09941290302495856
2017-01-18,0.3917033802582064,0.09963656927162953
2017-01-19,0.3974860670366871,0.09956753701803406
2017-01-20,0.355492398004233,0.09074521117029995
2017-01-23,0.3434603716594371,0.08800974738283236
2017-01-24,0.3228008966334316,0.08444242216787706
2017-01-25,0.3227931824648024,0.08493360768157635
2017-01-26,0.3212936905029301,0.08456439312304806
2017-01-27,0.3198781215510669,0.08425391838958925
2017-01-30,0.3157299413100927,0.08434438016773102
2017-01-31,0.3251405997785711,0.08515189841273389
2017-02-01,0.3063357245624923,0.08334171276711948
2017-02-02,0.3030471169086606,0.08280228974450314
2017-02-03,0.2966222689165022,0.08216755950599666
2017-02-06,0.2936670324651405,0.0814631832419069
2017-02-07,0.2950919436228719,0.08107235333111604
2017-02-08,0.3031047831296353,0.08076813416240661
2017-02-09,0.2943936377123514,0.0790830219991451
2017-02-10,0.2894888795867956,0.07874574753924891
2017-02-13,0.2893539758538774,0.07873536309555196
2017-02-14,0.2910176279236658,0.07845479444481347
2017-02-15,0.2886720098802412,0.0784052686814948
2017-02-16,0.2878870839205114,0.07872146993972631
2017-02-17,0.286307064858012,0.07842983922865428
2017-02-21,0.2821063721972393,0.07812338896607272
2017-02-22,0.2621801902546264,0.07506401958170549
2017-02-23,0.2612885298630297,0.07514453933487808
2017-02-24,0.2571627116506167,0.07477418644868752
2017-02-27,0.2564690911134885,0.07476471322224146
2017-02-28,0.2537989783036088,0.0743446414561049
2017-03-01,0.2520706290934592,0.07416570995841075
2017-03-02,0.2803455700850561,0.0770903105518858
2017-03-03,0.2892158455359666,0.07795526800129066
2017-03-06,0.2891030394873929,0.07795108813796547
2017-03-07,0.2917371371871374,0.07810570498375208
2017-03-08,0.2922215006670753,0.07804868507663984
2017-03-09,0.2877044695277348,0.07803167260280479
2017-03-10,0.2881811302628437,0.07776049473105362
2017-03-13,0.2876760976503264,0.07752698402790441
2017-03-14,0.285044305806736,0.07750987680948257
2017-03-15,0.2856207246349787,0.07665000838468888
2017-03-16,0.2794525307137177,0.07657357961958512
2017-03-17,0.2800717722786374,0.07611184652230023
2017-03-20,0.2817895098164795,0.07618341964302236
2017-03-21,0.2279114732265942,0.06822925116166559
2017-03-22,0.2512182019941388,0.0719847738723017
2017-03-23,0.2287800940947935,0.07024019238997696
2017-03-24,0.2606903939926294,0.07027770475665368
2017-03-27,0.2622935428574016,0.07012114637898922
2017-03-28,0.288349861824388,0.07019965809067064
2017-03-29,0.289777502913733,0.07006296909316262
2017-03-30,0.2933365552353559,0.06990116358386911
2017-03-31,0.2934196403021622,0.06965219474239556
2017-04-03,0.298581359844747,0.06966393925530805
2017-04-04,0.2923364670126494,0.06892082309943888
2017-04-05,0.2974548640168508,0.06889694533957137
2017-04-06,0.3033564127338322,0.06918779212572737
2017-04-07,0.3041993493240101,0.0690979197796247
2017-04-10,0.2973715601791575,0.06854693774850308
2017-04-11,0.2998008438835633,0.06852219104530803
2017-04-12,0.3655263866502567,0.06839239993097804
2017-04-13,0.406601189526573,0.0685334520906278
2017-04-17,0.4202787351200583,0.06961180726666914
2017-04-18,0.4240692923960434,0.07036429183915438
2017-04-19,0.4301826496656701,0.07052432815838054
2017-04-20,0.4536890275391699,0.06754385198070706
2017-04-21,0.4601271189038389,0.06863839471644079
2017-04-24,0.4615288903421031,0.06831401745053933
2017-04-25,0.4815465414401303,0.07042375721807673
2017-04-26,0.4808405758937078,0.07023444237692018
2017-04-27,0.4723502508436747,0.06865033450653209
2017-04-28,0.4658291309986321,0.06841271196629747
2017-05-01,0.4710568683414096,0.06843791902343532
2017-05-02,0.4754678071171466,0.06846128709274225
2017-05-03,0.4781091801168788,0.06825427473931063
2017-05-04,0.4738776831136497,0.06808331068537928
2017-05-05,0.4668533826849511,0.06796976221573284
2017-05-08,0.4631833488326475,0.06817199760075025
2017-05-09,0.4564995731285934,0.0681227031567612
2017-05-10,0.4447011281101622,0.0664841346076363
2017-05-11,0.441406402428089,0.0664845912044151
2017-05-12,0.4456094017207137,0.0662353317678255
2017-05-15,0.4290909637578504,0.06535877797139912
2017-05-16,0.4346588440508045,0.06526776607729114
2017-05-17,0.4356694111815076,0.06527587981458542
2017-05-18,0.4610780453383095,0.07205919488028667
2017-05-19,0.4654397408470778,0.07201788183894439
2017-05-22,0.471753888947402,0.07268590963729864
2017-05-23,0.4838802312321322,0.0729718636383847
2017-05-24,0.4844506240958102,0.07282353823863112
2017-05-25,0.4838637059744641,0.0728258427575584
2017-05-26,0.4819077645457588,0.07278767950580345
2017-05-30,0.4832634794276875,0.0727664196396989
2017-05-31,0.4791231677223024,0.07243049557191772
2017-06-01,0.479019048781535,0.07228781804421236
2017-06-02,0.4810060990950875,0.0730393520383536
2017-06-05,0.4829428586234272,0.07256603526806382
2017-06-06,0.4721924265072101,0.07141495260029539
2017-06-07,0.4704289795494148,0.07165433139021625
2017-06-08,0.471249096044941,0.07157659601620735
2017-06-09,0.4542846674519143,0.07061399177581631
2017-06-12,0.4027971407729664,0.0707052266078484
2017-06-13,0.4032076595840554,0.07072187575113688
2017-06-14,0.4073051287247009,0.07104751398958079
2017-06-15,0.3959627301254047,0.0704007759965392
2017-06-16,0.3984698576160408,0.07041496964103854
2017-06-19,0.3965856909809482,0.0704106771113633
2017-06-20,0.3972439004275947,0.07151603171292037
2017-06-21,0.3941275335300454,0.07209993714129674
2017-06-22,0.3753989026125981,0.07190717564338613
2017-06-23,0.3660617294069719,0.07147497409486162
2017-06-26,0.3599018644906204,0.07125211103193357
2017-06-27,0.3590410904582974,0.07081894812201242
2017-06-28,0.3528744944698225,0.07221344710009948
2017-06-29,0.3622235276324811,0.07356358789662423
2017-06-30,0.3474266449686325,0.07459903907904064
2017-07-03,0.3474011207298144,0.07461385070123562
2017-07-05,0.3411191389239785,0.07464517566043237
2017-07-06,0.3335092497807043,0.07470036296813272
2017-07-07,0.3444686497494519,0.07634783763054852
2017-07-10,0.3455113683363927,0.07687299783869238
2017-07-11,0.3096876527320298,0.07343499886252526
2017-07-12,0.2992903314128211,0.07262653085803529
2017-07-13,0.3032364894178334,0.07360772863372037
2017-07-14,0.3042714327821764,0.07342353568550883
2017-07-17,0.30208505179807,0.07353330625646258
2017-07-18,0.3094701087879256,0.07343431997352672
2017-07-19,0.3079919629853647,0.07342343830238164
2017-07-20,0.3125848748337673,0.07370786098752859
2017-07-21,0.3112319088864997,0.07370798240015243
2017-07-24,0.3086433200938773,0.0733822639920908
2017-07-25,0.3010482397542662,0.07212922897894763
2017-07-26,0.2922212535307422,0.0720853084782286
2017-07-27,0.2912645654415159,0.0719888648970136
2017-07-28,0.2864652535627712,0.07197879260161683
2017-07-31,0.2622153476030581,0.06839478630285618
2017-08-01,0.2607368334832353,0.06836560112751375
2017-08-02,0.2584464754624827,0.06835615717318953
2017-08-03,0.2577014427155485,0.06831667773958523
2017-08-04,0.2595175942100067,0.06839763352171832
